wave,no,time,enemy_id,gate,lane,gold,health,time_auto_next_wave,time_show_button_next,tower_lock,rate_3_star,rate_2_star
0,0,0,3,1,0,1000,20,15,10,,18,10
0,1,0,3,1,1,,,,,,,
0,2,0,3,1,2,,,,,,,
0,3,1,3,1,0,,,,,,,
0,4,0,3,1,1,,,,,,,
0,5,0,3,1,2,,,,,,,
0,6,1.2,32,1,0,,,,,,,
0,7,0,32,1,1,,,,,,,
0,8,0,32,1,2,,,,,,,
0,9,2,3,1,0,,,,,,,
0,10,0,3,1,1,,,,,,,
0,11,0,3,1,2,,,,,,,
0,12,1,3,1,0,,,,,,,
0,13,0,3,1,1,,,,,,,
0,14,0,3,1,2,,,,,,,
0,15,1.2,32,1,0,,,,,,,
0,16,0,32,1,1,,,,,,,
0,17,0,32,1,2,,,,,,,
0,18,18,3,1,0,,,,,,,
0,19,0,3,1,1,,,,,,,
0,20,0,3,1,2,,,,,,,
0,21,1,3,1,0,,,,,,,
0,22,0,3,1,1,,,,,,,
0,23,0,3,1,2,,,,,,,
0,24,1.2,32,1,0,,,,,,,
0,25,0,32,1,1,,,,,,,
0,26,0,32,1,2,,,,,,,
0,27,2,3,1,0,,,,,,,
0,28,0,3,1,1,,,,,,,
0,29,0,3,1,2,,,,,,,
0,30,1,3,1,0,,,,,,,
0,31,0,3,1,1,,,,,,,
0,32,0,3,1,2,,,,,,,
0,33,1.2,32,1,0,,,,,,,
0,34,0,32,1,1,,,,,,,
0,35,0,32,1,2,,,,,,,
0,0,15,0,0,0,,,,,,,
0,1,0,0,0,1,,,,,,,
0,2,0,0,0,2,,,,,,,
0,3,0.8,0,0,0,,,,,,,
0,4,0,0,0,1,,,,,,,
0,5,0,0,0,2,,,,,,,
0,6,1.2,32,0,0,,,,,,,
0,7,0,32,0,1,,,,,,,
0,8,0,32,0,2,,,,,,,
0,9,2,0,0,0,,,,,,,
0,10,0,0,0,1,,,,,,,
0,11,0,0,0,2,,,,,,,
0,12,0.8,0,0,0,,,,,,,
0,13,0,0,0,1,,,,,,,
0,14,0,0,0,2,,,,,,,
0,15,1.2,32,0,0,,,,,,,
0,16,0,32,0,1,,,,,,,
0,17,0,32,0,2,,,,,,,
0,18,2,0,0,0,,,,,,,
0,19,0,0,0,1,,,,,,,
0,20,0,0,0,2,,,,,,,
0,21,0.8,0,0,0,,,,,,,
0,22,0,0,0,1,,,,,,,
0,23,0,0,0,2,,,,,,,
0,24,1.2,32,0,0,,,,,,,
0,25,0,32,0,1,,,,,,,
0,26,0,32,0,2,,,,,,,
1,0,0,26,1,0,,,,,,,
1,1,0,26,1,1,,,,,,,
1,2,0,26,1,2,,,,,,,
1,3,1.5,0,1,0,,,,,,,
1,4,0,0,1,1,,,,,,,
1,5,0,0,1,2,,,,,,,
1,6,0.8,0,1,0,,,,,,,
1,7,0,0,1,1,,,,,,,
1,8,0,0,1,2,,,,,,,
1,9,8,26,1,0,,,,,,,
1,10,0,26,1,1,,,,,,,
1,11,0,26,1,2,,,,,,,
1,12,1.5,0,1,0,,,,,,,
1,13,0,0,1,1,,,,,,,
1,14,0,0,1,2,,,,,,,
1,15,0.8,0,1,0,,,,,,,
1,16,0,0,1,1,,,,,,,
1,17,0,0,1,2,,,,,,,
1,18,8,26,1,0,,,,,,,
1,19,0,26,1,1,,,,,,,
1,20,0,26,1,2,,,,,,,
1,21,1.5,0,1,0,,,,,,,
1,22,0,0,1,1,,,,,,,
1,23,0,0,1,2,,,,,,,
1,24,0.8,0,1,0,,,,,,,
1,25,0,0,1,1,,,,,,,
1,26,0,0,1,2,,,,,,,
1,27,8,26,1,0,,,,,,,
1,28,0,26,1,1,,,,,,,
1,29,0,26,1,2,,,,,,,
1,30,1.5,0,1,0,,,,,,,
1,31,0,0,1,1,,,,,,,
1,32,0,0,1,2,,,,,,,
1,33,0.8,0,1,0,,,,,,,
1,34,0,0,1,1,,,,,,,
1,35,0,0,1,2,,,,,,,
1,36,8,26,1,0,,,,,,,
1,37,0,26,1,1,,,,,,,
1,38,0,26,1,2,,,,,,,
1,0,11,1,0,0,,,,,,,
1,1,0,1,0,1,,,,,,,
1,2,0,1,0,2,,,,,,,
1,3,0.8,1,0,0,,,,,,,
1,4,0,1,0,1,,,,,,,
1,5,0,1,0,2,,,,,,,
1,6,1.2,32,0,0,,,,,,,
1,7,0,32,0,1,,,,,,,
1,8,0,32,0,2,,,,,,,
1,9,7,1,0,0,,,,,,,
1,10,0,1,0,1,,,,,,,
1,11,0,1,0,2,,,,,,,
1,12,0.8,1,0,0,,,,,,,
1,13,0,1,0,1,,,,,,,
1,14,0,1,0,2,,,,,,,
1,15,1.2,32,0,0,,,,,,,
1,16,0,32,0,1,,,,,,,
1,17,0,32,0,2,,,,,,,
1,18,7,1,0,0,,,,,,,
1,19,0,1,0,1,,,,,,,
1,20,0,1,0,2,,,,,,,
1,21,0.8,1,0,0,,,,,,,
1,22,0,1,0,1,,,,,,,
