wave,no,time,enemy_id,gate,lane,gold,health,time_auto_next_wave,time_show_button_next,tower_lock,rate_3_star,rate_2_star
0,0,0,24,4,1,3100,1,20,20,,18,10
0,1,0,24,4,0,,,,,,,
0,2,3,24,4,2,,,,,,,
0,3,0,24,4,0,,,,,,,
0,4,3,24,4,1,,,,,,,
0,5,0,24,4,0,,,,,,,
0,6,3,24,4,2,,,,,,,
0,7,0,24,4,0,,,,,,,
0,8,3,24,4,0,,,,,,,
0,9,0,24,4,1,,,,,,,
0,10,0,24,4,2,,,,,,,
0,11,3,24,4,1,,,,,,,
0,12,0,24,4,0,,,,,,,
0,13,3,24,4,2,,,,,,,
0,14,0,24,4,0,,,,,,,
0,15,3,24,4,1,,,,,,,
0,16,0,24,4,0,,,,,,,
0,17,3,24,4,2,,,,,,,
0,18,0,24,4,0,,,,,,,
0,19,3,24,4,0,,,,,,,
0,20,0,24,4,1,,,,,,,
0,21,0,24,4,2,,,,,,,
0,22,3,24,4,1,,,,,,,
0,23,0,24,4,0,,,,,,,
0,24,3,24,4,2,,,,,,,
0,25,0,24,4,0,,,,,,,
0,0,5,32,2,-1,,,,,,,
0,1,2,32,2,-1,,,,,,,
0,2,2,32,2,-1,,,,,,,
0,3,2,32,2,-1,,,,,,,
0,4,2,32,2,-1,,,,,,,
0,5,2,32,2,-1,,,,,,,
0,6,2,32,2,-1,,,,,,,
0,7,2,32,2,-1,,,,,,,
0,8,2,32,2,-1,,,,,,,
0,9,2,32,2,-1,,,,,,,
0,10,2,32,2,-1,,,,,,,
0,11,2,32,2,-1,,,,,,,
0,12,2,32,2,-1,,,,,,,
0,13,2,32,2,-1,,,,,,,
0,14,2,32,2,-1,,,,,,,
0,0,15,24,1,1,,,,,,,
0,1,0,24,1,0,,,,,,,
0,2,3,24,1,2,,,,,,,
0,3,0,24,1,0,,,,,,,
0,4,3,24,1,1,,,,,,,
0,5,0,24,1,0,,,,,,,
0,6,3,24,1,2,,,,,,,
0,7,0,24,1,0,,,,,,,
0,8,3,24,1,0,,,,,,,
0,9,0,24,1,1,,,,,,,
1,0,0,24,1,1,,,,,,,
1,1,0,24,1,0,,,,,,,
1,2,4,24,1,2,,,,,,,
1,3,0,24,1,0,,,,,,,
1,4,4,24,1,1,,,,,,,
1,5,0,24,1,0,,,,,,,
1,6,4,24,1,2,,,,,,,
1,7,0,24,1,0,,,,,,,
1,8,4,24,1,1,,,,,,,
1,9,0,24,1,0,,,,,,,
1,10,4,24,1,2,,,,,,,
1,11,0,24,1,0,,,,,,,
1,12,4,24,1,1,,,,,,,
1,13,0,24,1,0,,,,,,,
1,14,4,24,1,2,,,,,,,
1,15,0,24,1,0,,,,,,,
1,16,4,24,1,1,,,,,,,
1,17,0,24,1,0,,,,,,,
1,18,4,24,1,2,,,,,,,
1,19,0,24,1,0,,,,,,,
1,20,4,24,1,1,,,,,,,
1,21,0,24,1,0,,,,,,,
1,0,4,32,2,1,,,,,,,
1,1,0,32,2,0,,,,,,,
1,2,4,32,2,2,,,,,,,
1,3,0,32,2,0,,,,,,,
1,4,4,32,2,1,,,,,,,
1,5,0,32,2,0,,,,,,,
1,6,4,32,2,2,,,,,,,
1,7,0,32,2,0,,,,,,,
1,8,4,32,2,1,,,,,,,
1,9,0,32,2,0,,,,,,,
1,10,4,32,2,2,,,,,,,
1,11,0,32,2,0,,,,,,,
1,0,10,32,0,-1,,,,,,,
1,1,4,32,0,-1,,,,,,,
1,2,4,32,0,-1,,,,,,,
1,3,4,32,0,-1,,,,,,,
1,4,4,32,0,-1,,,,,,,
1,5,4,32,0,-1,,,,,,,
1,6,4,32,0,-1,,,,,,,
1,7,4,32,0,-1,,,,,,,
1,0,12,32,3,-1,,,,,,,
1,1,1.8,32,3,-1,,,,,,,
1,2,1.8,32,3,-1,,,,,,,
1,3,1.8,32,3,-1,,,,,,,
1,4,1.8,32,3,-1,,,,,,,
1,5,1.8,32,3,-1,,,,,,,
1,6,1.8,32,3,-1,,,,,,,
1,7,1.8,32,3,-1,,,,,,,
1,8,1.8,32,3,-1,,,,,,,
1,9,1.8,32,3,-1,,,,,,,
2,0,0,23,3,0,,,,,,,
2,1,0,23,3,1,,,,,,,
2,2,3,23,3,0,,,,,,,
2,3,0,23,3,2,,,,,,,
2,4,3,23,3,0,,,,,,,
2,5,0,23,3,1,,,,,,,
2,6,3,23,3,0,,,,,,,
2,7,0,23,3,2,,,,,,,
2,8,3,23,3,0,,,,,,,
2,9,0,23,3,1,,,,,,,
2,10,3,23,3,0,,,,,,,
2,11,0,23,3,2,,,,,,,
2,12,3,23,3,0,,,,,,,
2,13,0,23,3,1,,,,,,,
2,14,3,23,3,0,,,,,,,
2,15,0,23,3,2,,,,,,,
2,16,3,23,3,0,,,,,,,
2,17,0,23,3,1,,,,,,,
2,0,6,32,4,0,,,,,,,
2,1,0,32,4,1,,,,,,,
2,2,0,32,4,2,,,,,,,
2,3,6,32,4,0,,,,,,,
2,4,0,32,4,1,,,,,,,
2,5,0,32,4,2,,,,,,,
2,6,6,32,4,0,,,,,,,
2,7,0,32,4,1,,,,,,,
2,8,0,32,4,2,,,,,,,
2,9,6,32,4,0,,,,,,,
2,10,0,32,4,1,,,,,,,
2,11,0,32,4,2,,,,,,,
2,9,6,32,4,0,,,,,,,
2,10,0,32,4,1,,,,,,,
2,11,0,32,4,2,,,,,,,
2,0,5,32,0,1,,,,,,,
2,1,2,32,0,2,,,,,,,
2,2,2,32,0,1,,,,,,,
2,3,2,32,0,2,,,,,,,
2,4,2,32,0,1,,,,,,,
2,5,2,32,0,2,,,,,,,
2,6,2,32,0,1,,,,,,,
2,7,2,32,0,2,,,,,,,
2,8,2,32,0,1,,,,,,,
2,9,2,32,0,2,,,,,,,
2,10,2,32,0,1,,,,,,,
2,11,2,32,0,2,,,,,,,
2,12,2,32,0,1,,,,,,,
2,13,2,32,0,2,,,,,,,
2,14,2,32,0,1,,,,,,,
2,15,2,32,0,2,,,,,,,
2,0,10,27,1,-1,,,,,,,
2,1,4,27,1,-1,,,,,,,
2,2,4,27,1,-1,,,,,,,
2,3,4,27,1,-1,,,,,,,
2,4,4,27,1,-1,,,,,,,
