wave,no,time,enemy_id,gate,gold,health,time_auto_next_wave,time_show_button_next,tower_lock,rate_3_star,rate_2_star
0,0,0,0,2,1300,1,20,20,,18,10
0,1,0.8,0,2,,,,,,,
0,2,0.8,0,2,,,,,,,
0,3,0.8,1,2,,,,,,,
0,4,0.8,1,2,,,,,,,
0,5,0.8,1,2,,,,,,,
0,6,0.8,1,2,,,,,,,
0,7,0.8,0,2,,,,,,,
0,8,0.8,0,2,,,,,,,
0,9,0.8,0,2,,,,,,,
0,10,0.8,2,2,,,,,,,
0,11,0.8,2,2,,,,,,,
0,12,0.8,2,2,,,,,,,
0,13,0.4,1,2,,,,,,,
0,14,1,1,2,,,,,,,
0,15,1,1,2,,,,,,,
0,16,1,1,2,,,,,,,
0,17,1,2,2,,,,,,,
0,18,1,2,2,,,,,,,
0,19,1,2,2,,,,,,,
0,20,1,2,2,,,,,,,
0,0,0.4,0,3,,,,,,,
0,1,0.8,0,3,,,,,,,
0,2,0.8,1,3,,,,,,,
0,3,0.8,1,3,,,,,,,
0,4,0.8,1,3,,,,,,,
0,5,0.8,1,3,,,,,,,
0,6,0.8,0,3,,,,,,,
0,7,0.8,0,3,,,,,,,
0,8,0.8,0,3,,,,,,,
0,9,0.8,2,3,,,,,,,
0,10,0.8,2,3,,,,,,,
0,11,0.8,2,3,,,,,,,
0,12,0.8,2,3,,,,,,,
0,13,0.5,1,3,,,,,,,
0,14,1,1,3,,,,,,,
0,15,1,1,3,,,,,,,
0,16,1,1,3,,,,,,,
0,17,1,2,3,,,,,,,
0,18,1,2,3,,,,,,,
0,19,1,2,3,,,,,,,
0,20,1,2,3,,,,,,,
0,0,17,3,1,,,,,,,
0,1,1.3,3,1,,,,,,,
0,2,1.3,3,1,,,,,,,
0,3,1.3,3,1,,,,,,,
0,4,1.3,3,1,,,,,,,
0,5,1.3,3,1,,,,,,,
0,6,1.3,3,1,,,,,,,
0,7,1.3,3,1,,,,,,,
0,8,1.3,3,1,,,,,,,
0,9,1.3,3,1,,,,,,,
0,10,1.3,3,1,,,,,,,
0,11,1.3,3,1,,,,,,,
0,12,1.3,3,1,,,,,,,
0,13,1.3,3,1,,,,,,,
0,14,1.3,3,1,,,,,,,
0,0,17.3,0,0,,,,,,,
0,1,1.3,0,0,,,,,,,
0,2,1.3,0,0,,,,,,,
0,3,1.3,0,0,,,,,,,
0,4,1.3,0,0,,,,,,,
0,5,1.3,0,0,,,,,,,
0,6,1.3,0,0,,,,,,,
0,7,1.3,0,0,,,,,,,
0,8,1.3,1,0,,,,,,,
0,9,1.3,1,0,,,,,,,
0,10,1.3,1,0,,,,,,,
0,11,1.3,1,0,,,,,,,
0,12,1.3,1,0,,,,,,,
0,13,1.3,1,0,,,,,,,
0,14,1.3,1,0,,,,,,,
1,0,0,2,3,,,,,,,
1,1,0.7,2,3,,,,,,,
1,2,0.7,2,3,,,,,,,
1,3,0.7,0,3,,,,,,,
1,4,0.7,0,3,,,,,,,
1,5,0.7,0,3,,,,,,,
1,6,0.7,0,3,,,,,,,
1,7,0.7,0,3,,,,,,,
1,8,0.7,2,3,,,,,,,
1,9,0.7,2,3,,,,,,,
1,10,0.7,2,3,,,,,,,
1,11,0.7,2,3,,,,,,,
1,12,0.7,2,3,,,,,,,
1,13,11.1,3,3,,,,,,,
1,14,1,3,3,,,,,,,
1,15,1,3,3,,,,,,,
1,16,1.6,3,3,,,,,,,
1,17,1,3,3,,,,,,,
1,18,1,3,3,,,,,,,
1,19,1.6,3,3,,,,,,,
1,20,1,3,3,,,,,,,
1,21,1,3,3,,,,,,,
1,22,1,3,3,,,,,,,
1,23,1,4,3,,,,,,,
1,24,0.8,4,3,,,,,,,
1,25,0.8,4,3,,,,,,,
1,26,0.8,4,3,,,,,,,
1,27,0.8,4,3,,,,,,,
1,28,0.8,4,3,,,,,,,
1,29,0.8,6,3,,,,,,,
1,30,0.8,6,3,,,,,,,
1,31,0.8,6,3,,,,,,,
1,32,0.8,6,3,,,,,,,
1,33,0.8,6,3,,,,,,,
1,34,0.8,6,3,,,,,,,
1,0,8.4,1,2,,,,,,,
1,1,0.7,1,2,,,,,,,
1,2,1.2,1,2,,,,,,,
1,3,0.5,0,2,,,,,,,
1,4,0.7,0,2,,,,,,,
1,5,1.2,0,2,,,,,,,
1,6,1,0,2,,,,,,,
1,7,0.7,1,2,,,,,,,
1,8,1.2,1,2,,,,,,,
1,9,1,1,2,,,,,,,
1,10,0.7,1,2,,,,,,,
1,11,1.2,1,2,,,,,,,
1,12,1,1,2,,,,,,,
1,13,2,2,2,,,,,,,
1,14,0.8,2,2,,,,,,,
1,15,0.8,2,2,,,,,,,
1,16,2,2,2,,,,,,,
1,17,0.8,2,2,,,,,,,
1,18,0.8,2,2,,,,,,,
1,19,4,4,2,,,,,,,
1,20,0.8,4,2,,,,,,,
1,21,0.8,4,2,,,,,,,
1,22,0.8,4,2,,,,,,,
1,23,0.8,4,2,,,,,,,
1,24,0.8,4,2,,,,,,,
1,25,0.8,6,2,,,,,,,
1,26,0.8,6,2,,,,,,,
1,27,0.8,6,2,,,,,,,
1,28,0.8,6,2,,,,,,,
1,29,0.8,6,2,,,,,,,
1,30,0.8,6,2,,,,,,,
2,0,1,3,1,,,,,,,
2,1,1,3,1,,,,,,,
2,2,0.8,3,1,,,,,,,
2,3,0.4,3,1,,,,,,,
2,4,0.8,3,1,,,,,,,
2,5,1,3,1,,,,,,,
