wave,no,time,enemy_id,gate,lane,gold,health,time_auto_next_wave,time_show_button_next,tower_lock,rate_3_star,rate_2_star
0,0,0,26,1,0,2900,1,20,20,,18,10
0,1,0,26,1,1,,,,,,,
0,2,0,26,1,2,,,,,,,
0,3,0.75,0,1,0,,,,,,,
0,4,0,0,1,1,,,,,,,
0,5,0,0,1,2,,,,,,,
0,6,0.75,0,1,0,,,,,,,
0,7,0,0,1,1,,,,,,,
0,8,0,0,1,2,,,,,,,
0,9,3,26,1,0,,,,,,,
0,10,0,26,1,1,,,,,,,
0,11,0,26,1,2,,,,,,,
0,12,0.75,0,1,0,,,,,,,
0,13,0,0,1,1,,,,,,,
0,14,0,0,1,2,,,,,,,
0,15,0.75,0,1,0,,,,,,,
0,16,0,0,1,1,,,,,,,
0,17,0,0,1,2,,,,,,,
0,18,3,26,1,0,,,,,,,
0,19,0,26,1,1,,,,,,,
0,20,0,26,1,2,,,,,,,
0,21,0.75,0,1,0,,,,,,,
0,22,0,0,1,1,,,,,,,
0,23,0,0,1,2,,,,,,,
0,24,0.75,0,1,0,,,,,,,
0,25,0,0,1,1,,,,,,,
0,26,0,0,1,2,,,,,,,
0,27,3,26,1,0,,,,,,,
0,28,0,26,1,1,,,,,,,
0,29,0,26,1,2,,,,,,,
0,30,0.75,0,1,0,,,,,,,
0,31,0,0,1,1,,,,,,,
0,32,0,0,1,2,,,,,,,
0,33,0.75,0,1,0,,,,,,,
0,34,0,0,1,1,,,,,,,
0,35,0,0,1,2,,,,,,,
0,0,2.5,27,2,0,,,,,,,
0,1,0,27,2,1,,,,,,,
0,2,0,27,2,2,,,,,,,
0,3,0.75,1,2,0,,,,,,,
0,4,0,1,2,1,,,,,,,
0,5,0,1,2,2,,,,,,,
0,6,0.75,1,2,0,,,,,,,
0,7,0,1,2,1,,,,,,,
0,8,0,1,2,2,,,,,,,
0,9,3,27,2,0,,,,,,,
0,10,0,27,2,1,,,,,,,
0,11,0,27,2,2,,,,,,,
0,12,0.75,1,2,0,,,,,,,
0,13,0,1,2,1,,,,,,,
0,14,0,1,2,2,,,,,,,
0,15,0.75,1,2,0,,,,,,,
0,16,0,1,2,1,,,,,,,
0,17,0,1,2,2,,,,,,,
0,18,3,27,2,0,,,,,,,
0,19,0,27,2,1,,,,,,,
0,20,0,27,2,2,,,,,,,
0,21,0.75,1,2,0,,,,,,,
0,22,0,1,2,1,,,,,,,
0,23,0,1,2,2,,,,,,,
0,24,0.75,1,2,0,,,,,,,
0,25,0,1,2,1,,,,,,,
0,26,0,1,2,2,,,,,,,
0,27,3,27,2,0,,,,,,,
0,28,0,27,2,1,,,,,,,
0,29,0,27,2,2,,,,,,,
0,30,0.75,1,2,0,,,,,,,
0,31,0,1,2,1,,,,,,,
0,32,0,1,2,2,,,,,,,
0,33,0.75,1,2,0,,,,,,,
0,34,0,1,2,1,,,,,,,
0,35,0,1,2,2,,,,,,,
1,0,0,24,0,-1,,,,,,,
1,1,1.4,24,0,-1,,,,,,,
1,2,1.6,24,0,-1,,,,,,,
1,3,1.7,24,0,-1,,,,,,,
1,4,1.4,24,0,-1,,,,,,,
1,5,1.6,24,0,-1,,,,,,,
1,6,1.6,24,0,-1,,,,,,,
1,7,1.6,24,0,-1,,,,,,,
1,8,1.6,24,0,-1,,,,,,,
1,9,1.3,24,0,-1,,,,,,,
1,10,1.3,24,0,-1,,,,,,,
1,11,1.3,24,0,-1,,,,,,,
