wave,no,time,enemy_id,gate,gold,health,time_auto_next_wave,time_show_button_next,tower_lock,rate_3_star,rate_2_star
0,0,0,0,2,1500,1,20,20,,18,10
0,1,2.1,0,2,,,,,,,
0,2,0.7,0,2,,,,,,,
0,3,2.1,1,2,,,,,,,
0,4,0.7,1,2,,,,,,,
0,5,2.1,1,2,,,,,,,
0,6,0.7,1,2,,,,,,,
0,7,2.1,0,2,,,,,,,
0,8,0.7,0,2,,,,,,,
0,9,2.1,0,2,,,,,,,
0,10,0.7,0,2,,,,,,,
0,11,3,6,2,,,,,,,
0,12,1.3,4,2,,,,,,,
0,13,3.9,6,2,,,,,,,
0,14,1.3,4,2,,,,,,,
0,15,3.9,6,2,,,,,,,
0,16,1.3,4,2,,,,,,,
0,17,3.9,6,2,,,,,,,
0,18,1.3,4,2,,,,,,,
0,19,3.9,6,2,,,,,,,
0,20,1.3,4,2,,,,,,,
0,21,2.6,0,2,,,,,,,
0,22,2,0,2,,,,,,,
0,23,1,1,2,,,,,,,
0,24,3,0,2,,,,,,,
0,25,2,0,2,,,,,,,
0,26,1,2,2,,,,,,,
0,27,3,2,2,,,,,,,
0,0,0.7,0,3,,,,,,,
0,1,0.7,0,3,,,,,,,
0,2,2.1,0,3,,,,,,,
0,3,0.7,0,3,,,,,,,
0,4,2.1,1,3,,,,,,,
0,5,0.7,1,3,,,,,,,
0,6,2.1,1,3,,,,,,,
0,7,0.7,1,3,,,,,,,
0,8,2.1,0,3,,,,,,,
0,9,0.7,0,3,,,,,,,
0,10,2.1,0,3,,,,,,,
0,11,1,4,3,,,,,,,
0,12,3.9,6,3,,,,,,,
0,13,1.3,4,3,,,,,,,
0,14,3.9,6,3,,,,,,,
0,15,1.3,4,3,,,,,,,
0,16,3.9,6,3,,,,,,,
0,17,1.3,4,3,,,,,,,
0,18,3.9,6,3,,,,,,,
0,19,1.3,4,3,,,,,,,
0,20,3.9,6,3,,,,,,,
0,21,1.3,4,3,,,,,,,
0,22,1,1,3,,,,,,,
0,23,3,0,3,,,,,,,
0,24,1,1,3,,,,,,,
0,25,2,1,3,,,,,,,
0,26,3,2,3,,,,,,,
0,27,1,2,3,,,,,,,
0,28,1.3,1,3,,,,,,,
0,29,1.9,1,3,,,,,,,
0,30,1.5,0,3,,,,,,,
0,31,1.7,0,3,,,,,,,
0,32,1.7,0,3,,,,,,,
0,33,1.7,0,3,,,,,,,
0,34,1.7,2,3,,,,,,,
