wave,no,time,enemy_id,gate,gold,health,time_auto_next_wave,time_show_button_next,tower_lock,rate_3_star,rate_2_star
0,0,0,7,0,1900,1,20,20,,18,10
0,1,1.8,7,0,,,,,,,
0,2,1.8,7,0,,,,,,,
0,3,1.8,7,0,,,,,,,
0,4,1.8,7,0,,,,,,,
0,5,1.8,7,0,,,,,,,
0,6,1.8,7,0,,,,,,,
0,7,1.8,7,0,,,,,,,
0,8,1.8,7,0,,,,,,,
0,9,0.6,4,0,,,,,,,
0,10,1.2,4,0,,,,,,,
0,11,1.2,6,0,,,,,,,
0,12,1.2,6,0,,,,,,,
0,13,1.2,4,0,,,,,,,
0,14,1.2,4,0,,,,,,,
0,15,1.2,6,0,,,,,,,
0,16,1.2,6,0,,,,,,,
0,17,1.2,6,0,,,,,,,
0,18,0.6,7,0,,,,,,,
0,19,1,7,0,,,,,,,
0,20,1,7,0,,,,,,,
0,21,1,7,0,,,,,,,
0,22,1,7,0,,,,,,,
0,23,1,7,0,,,,,,,
0,24,1,7,0,,,,,,,
0,25,1,7,0,,,,,,,
0,26,1,7,0,,,,,,,
0,27,1,7,0,,,,,,,
0,28,1,7,0,,,,,,,
0,29,1,7,0,,,,,,,
0,30,1,7,0,,,,,,,
0,31,1,7,0,,,,,,,
0,32,1,7,0,,,,,,,
0,33,1,7,0,,,,,,,
0,0,0.9,7,1,,,,,,,
0,1,1.8,7,1,,,,,,,
0,2,1.8,7,1,,,,,,,
0,3,1.8,7,1,,,,,,,
0,4,1.8,7,1,,,,,,,
0,5,1.8,7,1,,,,,,,
0,6,1.8,7,1,,,,,,,
0,7,1.8,7,1,,,,,,,
0,8,0.9,4,1,,,,,,,
0,9,1.2,4,1,,,,,,,
0,10,1.2,6,1,,,,,,,
0,11,1.2,6,1,,,,,,,
0,12,1.2,4,1,,,,,,,
0,13,1.2,4,1,,,,,,,
0,14,1.2,6,1,,,,,,,
0,15,1.2,4,1,,,,,,,
0,16,1.2,6,1,,,,,,,
0,17,1.2,6,1,,,,,,,
0,18,15,14,1,,,,,,,
0,19,2,14,1,,,,,,,
0,20,2,14,1,,,,,,,
0,21,2,14,1,,,,,,,
0,22,2,14,1,,,,,,,
0,23,2,14,1,,,,,,,
0,24,2,14,1,,,,,,,
0,25,2,14,1,,,,,,,
0,26,2,14,1,,,,,,,
0,27,2,14,1,,,,,,,
0,28,2,14,1,,,,,,,
0,29,2,14,1,,,,,,,
0,30,2,14,1,,,,,,,
0,31,2,14,1,,,,,,,
0,32,2,14,1,,,,,,,
0,33,2,14,1,,,,,,,
0,34,2,14,1,,,,,,,
0,35,2,14,1,,,,,,,
0,36,2,14,1,,,,,,,
0,37,2,14,1,,,,,,,
0,38,2,14,1,,,,,,,
1,0,0,5,0,,,,,,,
1,1,1.6,3,0,,,,,,,
