wave,no,time,enemy_id,gate,gold,health,time_auto_next_wave,time_show_button_next,tower_lock,rate_3_star,rate_2_star
0,0,0,24,3,2500,1,20,20,,18,10
0,1,2.3,23,3,,,,,,,
0,2,2.3,24,3,,,,,,,
0,3,2.3,23,3,,,,,,,
0,4,2.3,24,3,,,,,,,
0,5,2.3,23,3,,,,,,,
0,6,2.3,24,3,,,,,,,
0,7,2.3,23,3,,,,,,,
0,8,2.3,24,3,,,,,,,
0,9,2.3,23,3,,,,,,,
0,10,2.3,24,3,,,,,,,
0,11,2.3,23,3,,,,,,,
0,12,2.2,24,3,,,,,,,
0,0,16,17,5,,,,,,,
0,1,2.2,18,5,,,,,,,
0,2,2.2,17,5,,,,,,,
0,3,2.5,18,5,,,,,,,
0,4,2.5,17,5,,,,,,,
0,5,2.5,18,5,,,,,,,
0,6,2.5,17,5,,,,,,,
0,7,2.5,18,5,,,,,,,
0,8,2.5,17,5,,,,,,,
0,9,2.5,18,5,,,,,,,
0,10,2.5,17,5,,,,,,,
0,0,7,18,6,,,,,,,
0,1,2,17,6,,,,,,,
0,2,2,18,6,,,,,,,
0,3,2,17,6,,,,,,,
0,4,2,18,6,,,,,,,
0,5,2,17,6,,,,,,,
0,6,2,18,6,,,,,,,
0,7,2,17,6,,,,,,,
0,8,2,18,6,,,,,,,
0,9,2,17,6,,,,,,,
0,10,2,18,6,,,,,,,
0,11,2,17,6,,,,,,,
0,12,2,18,6,,,,,,,
0,13,2,17,6,,,,,,,
0,0,19,15,2,,,,,,,
0,1,2.1,15,2,,,,,,,
0,2,2.2,15,2,,,,,,,
0,3,2.1,10,2,,,,,,,
0,4,2.2,10,2,,,,,,,
0,5,2.1,10,2,,,,,,,
0,6,2.2,15,2,,,,,,,
0,7,2.1,15,2,,,,,,,
0,8,2.2,15,2,,,,,,,
0,9,2.1,10,2,,,,,,,
0,10,2.2,10,2,,,,,,,
0,0,11,20,6,,,,,,,
0,1,2,17,6,,,,,,,
0,2,2,17,6,,,,,,,
0,3,2,17,6,,,,,,,
0,4,2,17,6,,,,,,,
0,5,2,18,6,,,,,,,
0,6,2,18,6,,,,,,,
0,7,2,18,6,,,,,,,
0,8,2,18,6,,,,,,,
1,0,0,10,4,,,,,,,
1,1,1.7,3,4,,,,,,,
1,2,1.8,10,4,,,,,,,
1,3,1.6,3,4,,,,,,,
1,4,1.7,10,4,,,,,,,
1,5,1.5,3,4,,,,,,,
1,6,1.3,10,4,,,,,,,
1,7,1.3,3,4,,,,,,,
1,8,1.3,10,4,,,,,,,
1,9,1.3,3,4,,,,,,,
1,10,7,24,6,,,,,,,
1,11,1.7,24,6,,,,,,,
1,12,1.7,24,6,,,,,,,
1,13,1.7,24,6,,,,,,,
1,14,1.7,24,6,,,,,,,
1,15,1.7,24,6,,,,,,,
1,16,1.7,24,6,,,,,,,
1,17,1.7,24,6,,,,,,,
1,18,1.7,23,6,,,,,,,
1,19,1.7,23,6,,,,,,,
1,20,1.7,23,6,,,,,,,
1,21,1.7,23,6,,,,,,,
1,22,1.7,23,6,,,,,,,
1,23,1.7,23,6,,,,,,,
1,24,1.7,23,6,,,,,,,
1,0,0,20,3,,,,,,,
1,1,1.2,3,3,,,,,,,
1,2,1.2,3,3,,,,,,,
1,3,1.2,3,3,,,,,,,
1,4,1.2,10,3,,,,,,,
1,5,1.2,3,3,,,,,,,
1,6,1.2,10,3,,,,,,,
1,7,1.2,3,3,,,,,,,
1,8,1.2,10,3,,,,,,,
1,9,1.2,20,3,,,,,,,
1,10,1.2,3,3,,,,,,,
1,11,1.2,3,3,,,,,,,
1,12,1.2,10,3,,,,,,,
1,13,1.2,3,3,,,,,,,
1,14,1.2,10,3,,,,,,,
1,15,1.2,3,3,,,,,,,
1,16,1.2,10,3,,,,,,,
1,17,1.2,3,3,,,,,,,
1,0,10,17,2,,,,,,,
1,1,1.5,17,2,,,,,,,
1,2,1.5,17,2,,,,,,,
1,3,1.5,17,2,,,,,,,
1,4,1.5,17,2,,,,,,,
1,5,1.5,17,2,,,,,,,
1,6,1.5,18,2,,,,,,,
1,7,1.5,18,2,,,,,,,
1,8,1.5,18,2,,,,,,,
1,9,1.5,18,2,,,,,,,
1,10,1.5,18,2,,,,,,,
1,11,1.5,18,2,,,,,,,
1,12,1.5,18,2,,,,,,,
1,13,1.5,18,2,,,,,,,
2,0,0,23,5,,,,,,,
2,1,1.5,24,5,,,,,,,
2,2,1.5,23,5,,,,,,,
2,3,1.5,24,5,,,,,,,
2,4,1.5,23,5,,,,,,,
2,5,1.5,24,5,,,,,,,
2,6,1.5,23,5,,,,,,,
2,7,1.5,24,5,,,,,,,
2,8,1.5,23,5,,,,,,,
2,9,1.5,24,5,,,,,,,
2,10,1.5,23,5,,,,,,,
2,11,1.5,24,5,,,,,,,
2,0,5,20,4,,,,,,,
2,1,2,3,4,,,,,,,
2,2,2,3,4,,,,,,,
2,3,2,3,4,,,,,,,
2,4,2,20,4,,,,,,,
2,5,2,10,4,,,,,,,
2,6,2,10,4,,,,,,,
2,7,2,10,4,,,,,,,
2,8,2,20,4,,,,,,,
2,9,1.3,15,4,,,,,,,
2,10,2.6,15,4,,,,,,,
2,11,2.6,15,4,,,,,,,
2,0,1.1,15,5,,,,,,,
2,1,2.2,22,5,,,,,,,
2,2,2.2,22,5,,,,,,,
2,3,2.2,22,5,,,,,,,
2,4,2.2,22,5,,,,,,,
2,5,2.2,22,5,,,,,,,
2,6,2.2,22,5,,,,,,,
2,7,2.2,22,5,,,,,,,
2,8,1.1,22,5,,,,,,,
2,9,2.3,22,5,,,,,,,
2,10,2.3,22,5,,,,,,,
2,0,25.4,20,6,,,,,,,
2,1,2.3,17,6,,,,,,,
2,2,2.3,17,6,,,,,,,
2,3,1.2,17,6,,,,,,,
2,4,2,20,6,,,,,,,
2,5,2,17,6,,,,,,,
2,6,2,17,6,,,,,,,
2,7,2,17,6,,,,,,,
2,0,2,20,6,,,,,,,
2,1,1.8,18,6,,,,,,,
2,2,1.8,18,6,,,,,,,
2,3,1.8,18,6,,,,,,,
2,4,1.8,18,6,,,,,,,
2,5,1.8,18,6,,,,,,,
2,6,1.8,18,6,,,,,,,
3,0,0,17,3,,,,,,,
3,1,2.2,17,3,,,,,,,
3,2,1.8,17,3,,,,,,,
3,3,1.8,17,3,,,,,,,
3,4,1.8,17,3,,,,,,,
3,5,1.8,17,3,,,,,,,
3,6,1.8,17,3,,,,,,,
3,7,1.8,18,3,,,,,,,
3,8,1.8,18,3,,,,,,,
3,9,1.8,18,3,,,,,,,
3,10,1.8,18,3,,,,,,,
3,11,1.8,18,3,,,,,,,
3,12,0.9,18,3,,,,,,,
3,13,1.2,18,3,,,,,,,
3,0,16.8,20,4,,,,,,,
3,1,2,22,4,,,,,,,
3,2,2,22,4,,,,,,,
3,3,2,22,4,,,,,,,
3,4,2,22,4,,,,,,,
3,5,2,22,4,,,,,,,
3,6,2,20,4,,,,,,,
3,7,2,22,4,,,,,,,
3,8,2,22,4,,,,,,,
3,9,2,22,4,,,,,,,
3,10,2,22,4,,,,,,,
3,11,2,22,4,,,,,,,
3,12,2,22,4,,,,,,,
3,13,2,22,4,,,,,,,
3,0,0.9,20,2,,,,,,,
3,1,2.2,23,2,,,,,,,
3,2,2.2,23,2,,,,,,,
3,3,2.2,23,2,,,,,,,
3,4,2.2,23,2,,,,,,,
3,5,2.2,23,2,,,,,,,
3,6,2.2,23,2,,,,,,,
3,7,2.2,23,2,,,,,,,
3,8,2.2,23,2,,,,,,,
3,9,2.2,23,2,,,,,,,
3,10,2.2,20,2,,,,,,,
3,11,2.2,24,2,,,,,,,
3,12,2,24,2,,,,,,,
3,13,2,24,2,,,,,,,
3,14,2,24,2,,,,,,,
3,15,2,24,2,,,,,,,
3,16,2,24,2,,,,,,,
3,17,2,24,2,,,,,,,
3,0,20,24,6,,,,,,,
3,1,2.2,24,6,,,,,,,
3,2,2.2,15,6,,,,,,,
3,3,2.2,15,6,,,,,,,
3,4,2.2,23,6,,,,,,,
3,5,2.2,23,6,,,,,,,
3,6,2.2,23,6,,,,,,,
3,7,2.2,15,6,,,,,,,
3,8,2.2,15,6,,,,,,,
3,9,2.2,15,6,,,,,,,
3,10,2.2,24,6,,,,,,,
3,11,2.2,24,6,,,,,,,
3,12,2.2,24,6,,,,,,,
3,13,2.2,24,6,,,,,,,
3,14,2.2,15,6,,,,,,,
3,15,2.2,15,6,,,,,,,
3,16,2.2,15,6,,,,,,,
3,17,2.2,15,6,,,,,,,
3,18,2.2,23,6,,,,,,,
3,19,2.2,23,6,,,,,,,
3,20,2.2,15,6,,,,,,,
3,21,2.2,15,6,,,,,,,
3,22,2.2,15,6,,,,,,,
4,0,0,20,5,,,,,,,
4,1,2,22,5,,,,,,,
4,2,2,22,5,,,,,,,
4,3,2,22,5,,,,,,,
4,4,2,22,5,,,,,,,
4,5,2,22,5,,,,,,,
4,6,2,10,5,,,,,,,
4,7,2,10,5,,,,,,,
4,8,1.2,10,5,,,,,,,
4,9,1.2,10,5,,,,,,,
4,10,1.2,10,5,,,,,,,
4,0,1.2,20,4,,,,,,,
4,1,1.2,15,4,,,,,,,
4,2,1.2,15,4,,,,,,,
4,3,1.2,15,4,,,,,,,
4,4,1.2,22,4,,,,,,,
4,5,1,22,4,,,,,,,
4,6,2,22,4,,,,,,,
4,7,2,22,4,,,,,,,
4,8,2,10,4,,,,,,,
4,9,2,10,4,,,,,,,
4,10,2,10,4,,,,,,,
4,11,2,10,4,,,,,,,
4,0,18,20,2,,,,,,,
4,1,2,17,2,,,,,,,
4,2,2,17,2,,,,,,,
4,3,2,17,2,,,,,,,
4,4,2,17,2,,,,,,,
4,5,2,17,2,,,,,,,
4,6,2,17,2,,,,,,,
4,7,2.8,20,2,,,,,,,
4,8,2,18,2,,,,,,,
4,9,2,18,2,,,,,,,
4,10,2,18,2,,,,,,,
4,11,2,18,2,,,,,,,
4,12,1,18,2,,,,,,,
4,13,1.1,18,2,,,,,,,
4,14,1.2,20,2,,,,,,,
4,15,1.1,22,2,,,,,,,
4,16,1.2,22,2,,,,,,,
4,17,1.5,22,2,,,,,,,
4,18,1.1,22,2,,,,,,,
4,19,1.1,22,2,,,,,,,
4,20,1.2,22,2,,,,,,,
4,21,1.2,22,2,,,,,,,
4,22,1.1,22,2,,,,,,,
4,23,1.2,22,2,,,,,,,
4,24,1,22,2,,,,,,,
4,0,10,24,4,,,,,,,
4,1,2.1,23,4,,,,,,,
4,2,2,24,4,,,,,,,
4,3,2,23,4,,,,,,,
4,4,2,24,4,,,,,,,
4,5,2,23,4,,,,,,,
4,6,2,24,4,,,,,,,
4,7,2,23,4,,,,,,,
4,8,2,24,4,,,,,,,
4,9,2,23,4,,,,,,,
4,10,2,24,4,,,,,,,
4,11,1.3,23,4,,,,,,,
4,12,1.4,24,4,,,,,,,
4,13,1.1,23,4,,,,,,,
4,14,1.1,24,4,,,,,,,
4,15,1.2,23,4,,,,,,,
4,16,1.1,24,4,,,,,,,
4,17,1.1,23,4,,,,,,,
4,18,0.9,24,4,,,,,,,
5,0,0,23,3,,,,,,,
5,1,1.5,23,3,,,,,,,
5,2,1.5,23,3,,,,,,,
5,3,1.5,23,3,,,,,,,
5,4,1.5,23,3,,,,,,,
