wave,no,time,enemy_id,gate,gold,health,time_auto_next_wave,time_show_button_next,tower_lock,rate_3_star,rate_2_star
0,0,0,17,3,2300,1,20,20,,18,10
0,1,0.8,17,3,,,,,,,
0,2,0.8,17,3,,,,,,,
0,3,0.8,17,3,,,,,,,
0,4,0.8,17,3,,,,,,,
0,5,0.6,4,3,,,,,,,
0,6,0.6,4,3,,,,,,,
0,7,0.6,4,3,,,,,,,
0,8,0.6,4,3,,,,,,,
0,9,0.6,4,3,,,,,,,
0,10,0.6,4,3,,,,,,,
0,11,9.4,18,3,,,,,,,
0,12,2.2,18,3,,,,,,,
0,13,2.2,18,3,,,,,,,
0,14,1.2,4,3,,,,,,,
0,15,1.2,4,3,,,,,,,
0,16,1.2,4,3,,,,,,,
0,17,3,18,3,,,,,,,
0,18,3,18,3,,,,,,,
0,19,3,18,3,,,,,,,
0,20,1.2,6,3,,,,,,,
0,21,1.2,6,3,,,,,,,
0,22,7.9,10,3,,,,,,,
0,23,1.7,15,3,,,,,,,
0,24,1.8,10,3,,,,,,,
0,25,1.6,15,3,,,,,,,
0,26,1.7,10,3,,,,,,,
0,0,6.8,17,4,,,,,,,
0,1,1.3,17,4,,,,,,,
0,2,1.3,17,4,,,,,,,
0,3,1.3,17,4,,,,,,,
0,4,1.3,17,4,,,,,,,
0,5,0.6,6,4,,,,,,,
0,6,0.6,6,4,,,,,,,
0,7,0.6,6,4,,,,,,,
0,8,0.6,6,4,,,,,,,
0,9,0.6,6,4,,,,,,,
0,10,0.6,6,4,,,,,,,
0,11,0.6,6,4,,,,,,,
0,12,1.1,18,4,,,,,,,
0,13,2.2,18,4,,,,,,,
0,14,1.7,4,4,,,,,,,
0,15,1.2,4,4,,,,,,,
0,16,1.2,4,4,,,,,,,
0,17,2.1,18,4,,,,,,,
0,18,3,18,4,,,,,,,
0,19,3,18,4,,,,,,,
0,20,2.1,6,4,,,,,,,
0,21,1.2,6,4,,,,,,,
0,22,1.2,6,4,,,,,,,
0,0,36.2,15,2,,,,,,,
0,1,1.4,10,2,,,,,,,
0,2,1.6,15,2,,,,,,,
0,3,1.7,10,2,,,,,,,
0,4,1.4,15,2,,,,,,,
0,5,9.4,15,2,,,,,,,
0,6,1.6,10,2,,,,,,,
0,7,1.6,15,2,,,,,,,
0,8,1.6,10,2,,,,,,,
0,9,1.3,15,2,,,,,,,
0,10,1.3,10,2,,,,,,,
1,0,0,17,3,,,,,,,
1,1,1.3,17,3,,,,,,,
1,2,1.3,17,3,,,,,,,
1,3,1.3,17,3,,,,,,,
1,4,1.3,17,3,,,,,,,
1,5,1.3,17,3,,,,,,,
1,6,1.3,17,3,,,,,,,
1,7,1.3,17,3,,,,,,,
1,8,1.3,17,3,,,,,,,
1,9,1.3,17,3,,,,,,,
1,10,11.4,17,3,,,,,,,
1,11,1.1,17,3,,,,,,,
1,12,1.1,17,3,,,,,,,
1,13,1.1,17,3,,,,,,,
1,14,1.1,17,3,,,,,,,
1,15,1.1,17,3,,,,,,,
1,16,1.1,17,3,,,,,,,
1,17,1.1,17,3,,,,,,,
1,18,1.1,17,3,,,,,,,
1,19,1.1,17,3,,,,,,,
1,0,13,18,2,,,,,,,
1,1,1.3,18,2,,,,,,,
1,2,1.1,18,2,,,,,,,
1,3,1.1,18,2,,,,,,,
1,4,1.1,18,2,,,,,,,
1,5,1.1,18,2,,,,,,,
1,6,1.1,18,2,,,,,,,
1,7,1.1,18,2,,,,,,,
1,8,1.1,18,2,,,,,,,
1,0,33,20,4,,,,,,,
1,1,0.6,4,4,,,,,,,
1,2,0.6,4,4,,,,,,,
1,3,0.6,4,4,,,,,,,
1,4,0.6,4,4,,,,,,,
1,5,0.6,4,4,,,,,,,
1,6,0.6,20,4,,,,,,,
1,7,0.6,6,4,,,,,,,
1,8,0.6,6,4,,,,,,,
1,9,0.6,6,4,,,,,,,
1,10,0.6,6,4,,,,,,,
1,11,0.6,6,4,,,,,,,
1,12,24.6,6,4,,,,,,,
1,13,0.6,4,4,,,,,,,
1,14,0.6,6,4,,,,,,,
1,15,0.6,4,4,,,,,,,
1,16,0.6,6,4,,,,,,,
1,17,0.6,4,4,,,,,,,
1,0,39.6,20,5,,,,,,,
1,1,1.5,18,5,,,,,,,
1,2,1.5,18,5,,,,,,,
1,3,1.5,18,5,,,,,,,
1,4,1.5,18,5,,,,,,,
1,5,1.5,18,5,,,,,,,
1,6,1.5,18,5,,,,,,,
1,7,1.5,18,5,,,,,,,
1,8,1.5,20,5,,,,,,,
1,9,1.5,18,5,,,,,,,
1,10,1.5,18,5,,,,,,,
1,11,1.5,18,5,,,,,,,
1,12,1.5,18,5,,,,,,,
1,13,1.5,18,5,,,,,,,
1,14,1.5,18,5,,,,,,,
1,15,1.5,18,5,,,,,,,
1,16,1.5,6,5,,,,,,,
1,17,0,4,5,,,,,,,
1,18,3.6,18,5,,,,,,,
1,19,1.5,18,5,,,,,,,
1,20,1.5,18,5,,,,,,,
1,21,1.5,18,5,,,,,,,
1,22,1.5,18,5,,,,,,,
1,23,1.5,18,5,,,,,,,
1,24,1.5,18,5,,,,,,,
1,25,1.5,18,5,,,,,,,
1,26,1.5,18,5,,,,,,,
1,27,1.5,18,5,,,,,,,
1,28,1.5,18,5,,,,,,,
2,0,0,20,4,,,,,,,
2,1,2.2,5,4,,,,,,,
2,2,2.2,15,4,,,,,,,
2,3,2.2,15,4,,,,,,,
2,4,2.2,20,4,,,,,,,
2,5,2.2,5,4,,,,,,,
2,6,2.2,5,4,,,,,,,
2,7,2.2,10,4,,,,,,,
2,8,2.2,10,4,,,,,,,
2,9,1.3,18,4,,,,,,,
2,10,2.6,18,4,,,,,,,
2,11,2.6,18,4,,,,,,,
2,0,1.1,5,5,,,,,,,
2,1,2.2,5,5,,,,,,,
2,2,2.2,15,5,,,,,,,
2,3,2.2,15,5,,,,,,,
2,4,2.2,5,5,,,,,,,
2,5,2.2,5,5,,,,,,,
2,6,2.2,10,5,,,,,,,
2,7,2.2,10,5,,,,,,,
2,8,1.1,20,5,,,,,,,
2,9,2.6,15,5,,,,,,,
2,10,2.6,15,5,,,,,,,
2,11,29.8,20,5,,,,,,,
2,12,1.8,18,5,,,,,,,
2,13,1.8,18,5,,,,,,,
2,14,1.8,18,5,,,,,,,
2,15,1.8,18,5,,,,,,,
2,16,1.8,18,5,,,,,,,
2,17,1.8,18,5,,,,,,,
2,18,1.8,18,5,,,,,,,
2,19,1.8,18,5,,,,,,,
2,20,1.8,18,5,,,,,,,
2,21,1.8,18,5,,,,,,,
2,22,1.8,18,5,,,,,,,
2,0,25.4,20,3,,,,,,,
2,1,2.6,15,3,,,,,,,
2,2,2.6,15,3,,,,,,,
2,3,1.2,10,3,,,,,,,
2,4,2.4,10,3,,,,,,,
2,5,2.4,10,3,,,,,,,
2,6,2.5,10,3,,,,,,,
2,7,3,10,3,,,,,,,
2,8,3,10,3,,,,,,,
2,9,3,10,3,,,,,,,
2,10,3,10,3,,,,,,,
2,0,26.7,17,2,,,,,,,
2,1,2.6,17,2,,,,,,,
2,2,1.3,17,2,,,,,,,
2,3,2.4,17,2,,,,,,,
2,4,2.4,20,2,,,,,,,
2,5,2.2,17,2,,,,,,,
2,6,3,17,2,,,,,,,
2,7,3,17,2,,,,,,,
2,8,3,17,2,,,,,,,
2,9,3,17,2,,,,,,,
2,10,3,17,2,,,,,,,
