wave,no,time,enemy_id,gate,lane,gold,health,time_auto_next_wave,time_show_button_next,tower_lock,rate_3_star,rate_2_star
0,0,0,28,1,0,3000,1,20,20,,18,10
0,1,0,28,1,1,,,,,,,
0,2,0,28,1,2,,,,,,,
0,3,1.2,31,1,0,,,,,,,
0,4,0,31,1,1,,,,,,,
0,5,0,31,1,2,,,,,,,
0,6,0.8,31,1,0,,,,,,,
0,7,0,31,1,1,,,,,,,
0,8,0,31,1,2,,,,,,,
0,9,2.5,27,1,0,,,,,,,
0,10,0,27,1,1,,,,,,,
0,11,0,27,1,2,,,,,,,
0,12,1.2,1,1,0,,,,,,,
0,13,0,1,1,1,,,,,,,
0,14,0,1,1,2,,,,,,,
0,15,0.8,1,1,0,,,,,,,
0,16,0,1,1,1,,,,,,,
0,17,0,1,1,2,,,,,,,
0,18,2.5,27,1,0,,,,,,,
0,19,0,27,1,1,,,,,,,
0,20,0,27,1,2,,,,,,,
0,21,1.2,1,1,0,,,,,,,
0,22,0,1,1,1,,,,,,,
0,23,0,1,1,2,,,,,,,
0,24,0.8,1,1,0,,,,,,,
0,25,0,1,1,1,,,,,,,
0,26,0,1,1,2,,,,,,,
0,27,2.5,28,1,0,,,,,,,
0,28,0,28,1,1,,,,,,,
0,29,0,28,1,2,,,,,,,
0,30,1.2,31,1,0,,,,,,,
0,31,0,31,1,1,,,,,,,
0,32,0,31,1,2,,,,,,,
0,33,0.8,31,1,0,,,,,,,
0,34,0,31,1,1,,,,,,,
0,35,0,31,1,2,,,,,,,
0,36,2.5,28,1,0,,,,,,,
0,37,0,28,1,1,,,,,,,
0,38,0,28,1,2,,,,,,,
0,39,1.2,31,1,0,,,,,,,
0,40,0,31,1,1,,,,,,,
0,41,0,31,1,2,,,,,,,
0,42,0.8,31,1,0,,,,,,,
0,43,0,31,1,1,,,,,,,
0,44,0,31,1,2,,,,,,,
0,0,0,28,2,0,,,,,,,
0,1,0,28,2,1,,,,,,,
0,2,0,28,2,2,,,,,,,
0,3,1.2,31,2,0,,,,,,,
0,4,0,31,2,1,,,,,,,
0,5,0,31,2,2,,,,,,,
0,6,0.8,31,2,0,,,,,,,
0,7,0,31,2,1,,,,,,,
0,8,0,31,2,2,,,,,,,
0,9,2.5,27,2,0,,,,,,,
0,10,0,27,2,1,,,,,,,
0,11,0,27,2,2,,,,,,,
0,12,1.2,1,2,0,,,,,,,
0,13,0,1,2,1,,,,,,,
0,14,0,1,2,2,,,,,,,
0,15,0.8,1,2,0,,,,,,,
0,16,0,1,2,1,,,,,,,
0,17,0,1,2,2,,,,,,,
0,18,2.5,27,2,0,,,,,,,
0,19,0,27,2,1,,,,,,,
0,20,0,27,2,2,,,,,,,
0,21,1.2,1,2,0,,,,,,,
0,22,0,1,2,1,,,,,,,
0,23,0,1,2,2,,,,,,,
0,24,0.8,1,2,0,,,,,,,
0,25,0,1,2,1,,,,,,,
0,26,0,1,2,2,,,,,,,
