wave,no,time,enemy_id,gate,gold,health,time_auto_next_wave,time_show_button_next,tower_lock,rate_3_star,rate_2_star
0,0,0,0,2,1700,1,20,20,,18,10
0,1,2.1,0,2,,,,,,,
0,2,0.7,0,2,,,,,,,
0,3,2.1,1,2,,,,,,,
0,4,0.7,1,2,,,,,,,
0,5,2.1,1,2,,,,,,,
0,6,0.7,1,2,,,,,,,
0,7,2.1,0,2,,,,,,,
0,8,0.7,0,2,,,,,,,
0,9,2.1,0,2,,,,,,,
0,10,0.7,0,2,,,,,,,
0,11,2.3,6,2,,,,,,,
0,12,0.6,4,2,,,,,,,
0,13,1.8,6,2,,,,,,,
0,14,0.6,4,2,,,,,,,
0,15,1.8,6,2,,,,,,,
0,16,0.6,4,2,,,,,,,
0,17,1.8,6,2,,,,,,,
0,18,0.6,4,2,,,,,,,
0,19,1.8,6,2,,,,,,,
0,0,0.7,0,0,,,,,,,
0,1,0.7,0,0,,,,,,,
0,2,2.1,0,0,,,,,,,
0,3,0.7,0,0,,,,,,,
0,4,2.1,1,0,,,,,,,
0,5,0.7,1,0,,,,,,,
0,6,2.1,1,0,,,,,,,
0,7,0.7,1,0,,,,,,,
0,8,2.1,0,0,,,,,,,
0,9,0.7,0,0,,,,,,,
0,10,2.1,0,0,,,,,,,
0,11,1,4,0,,,,,,,
0,12,1.8,6,0,,,,,,,
0,13,0.6,4,0,,,,,,,
0,14,1.8,6,0,,,,,,,
0,15,0.6,4,0,,,,,,,
0,16,1.8,6,0,,,,,,,
0,17,0.6,4,0,,,,,,,
0,18,1.8,6,0,,,,,,,
0,19,0.6,4,0,,,,,,,
0,20,0.6,1,0,,,,,,,
0,21,1.3,1,0,,,,,,,
0,22,1.3,1,0,,,,,,,
0,23,1.7,0,0,,,,,,,
0,24,1.7,0,0,,,,,,,
0,25,1.7,0,0,,,,,,,
0,26,1.3,2,0,,,,,,,
0,27,1.3,2,0,,,,,,,
0,28,1.8,2,0,,,,,,,
0,29,2,2,0,,,,,,,
0,0,26.2,1,1,,,,,,,
0,1,1.3,1,1,,,,,,,
0,2,1.3,0,1,,,,,,,
0,3,1.7,0,1,,,,,,,
0,4,1.7,0,1,,,,,,,
0,5,1.7,0,1,,,,,,,
0,6,1.3,2,1,,,,,,,
0,7,1.8,2,1,,,,,,,
0,8,2,2,1,,,,,,,
0,9,2,2,1,,,,,,,
1,0,0.8,3,4,,,,,,,
1,1,1.5,3,4,,,,,,,
1,2,2.1,3,4,,,,,,,
1,3,0.8,3,4,,,,,,,
1,4,1.4,2,4,,,,,,,
1,5,1.5,2,4,,,,,,,
1,6,1.4,2,4,,,,,,,
1,7,1.5,3,4,,,,,,,
1,8,1.4,3,4,,,,,,,
1,9,1.5,3,4,,,,,,,
1,10,1.2,2,4,,,,,,,
1,11,1.6,2,4,,,,,,,
1,12,1.6,2,4,,,,,,,
1,13,1.6,1,4,,,,,,,
1,14,1.6,1,4,,,,,,,
1,15,1.6,1,4,,,,,,,
1,0,1.5,3,3,,,,,,,
1,1,1.4,3,3,,,,,,,
1,2,0.8,3,3,,,,,,,
1,3,2.1,3,3,,,,,,,
1,4,1.5,2,3,,,,,,,
1,5,1.4,2,3,,,,,,,
1,6,1.5,2,3,,,,,,,
1,7,1.4,3,3,,,,,,,
1,8,1.5,3,3,,,,,,,
1,9,1.4,3,3,,,,,,,
1,10,1.4,2,3,,,,,,,
1,11,1.6,2,3,,,,,,,
1,12,1.6,2,3,,,,,,,
1,13,1.6,1,3,,,,,,,
1,14,1.6,1,3,,,,,,,
1,15,1.6,1,3,,,,,,,
1,0,23.9,0,2,,,,,,,
1,1,1.2,0,2,,,,,,,
1,2,1.2,0,2,,,,,,,
1,3,8.4,10,2,,,,,,,
1,4,1.2,10,2,,,,,,,
1,5,1.2,10,2,,,,,,,
1,6,1.2,0,2,,,,,,,
1,7,1.2,0,2,,,,,,,
1,8,1.2,0,2,,,,,,,
1,9,1.2,10,2,,,,,,,
1,10,1.2,10,2,,,,,,,
1,11,1.2,10,2,,,,,,,
1,0,27.5,10,1,,,,,,,
1,1,1.2,10,1,,,,,,,
1,2,1.2,10,1,,,,,,,
1,3,1.2,0,1,,,,,,,
1,4,1.2,0,1,,,,,,,
1,5,1.2,0,1,,,,,,,
1,6,10.8,3,1,,,,,,,
1,7,1.2,3,1,,,,,,,
1,8,3.6,1,1,,,,,,,
1,9,1.2,1,1,,,,,,,
1,10,3.6,3,1,,,,,,,
1,11,1.2,2,1,,,,,,,
1,12,3.6,3,1,,,,,,,
1,13,1.2,3,1,,,,,,,
1,0,46.7,3,0,,,,,,,
1,1,1.2,1,0,,,,,,,
1,2,3.6,3,0,,,,,,,
1,3,1.2,3,0,,,,,,,
1,4,3.6,2,0,,,,,,,
1,5,1.2,2,0,,,,,,,
1,6,3.6,3,0,,,,,,,
2,0,1.2,5,4,,,,,,,
2,1,1.2,3,4,,,,,,,
2,2,1.2,3,4,,,,,,,
2,3,4.8,5,4,,,,,,,
2,4,1.2,3,4,,,,,,,
2,5,1.2,3,4,,,,,,,
2,6,2.4,5,4,,,,,,,
2,7,1,3,4,,,,,,,
2,8,0.8,3,4,,,,,,,
2,9,3.6,7,4,,,,,,,
2,10,1.1,7,4,,,,,,,
2,11,0.7,7,4,,,,,,,
2,0,4.8,5,3,,,,,,,
2,1,1.2,3,3,,,,,,,
2,2,1.2,3,3,,,,,,,
2,3,4.8,5,3,,,,,,,
2,4,1.2,3,3,,,,,,,
2,5,2.2,3,3,,,,,,,
2,6,0.8,3,3,,,,,,,
2,7,1.4,7,3,,,,,,,
2,8,3.6,7,3,,,,,,,
2,9,0.7,7,3,,,,,,,
2,10,0.6,7,3,,,,,,,
2,0,22.5,5,1,,,,,,,
2,1,1.4,6,1,,,,,,,
2,2,1,6,1,,,,,,,
2,3,1.2,6,1,,,,,,,
2,4,1.2,6,1,,,,,,,
2,5,1.2,6,1,,,,,,,
2,6,2,6,1,,,,,,,
2,0,31.5,3,0,,,,,,,
2,1,1,3,0,,,,,,,
2,2,1,3,0,,,,,,,
2,3,1,3,0,,,,,,,
2,4,1,3,0,,,,,,,
2,5,1,10,0,,,,,,,
2,6,1,10,0,,,,,,,
2,7,1,10,0,,,,,,,
2,8,2,10,0,,,,,,,
2,9,1.8,10,0,,,,,,,
2,10,1.2,10,0,,,,,,,
2,0,43.5,5,2,,,,,,,
2,1,1,6,2,,,,,,,
2,2,1.2,6,2,,,,,,,
2,3,1.2,6,2,,,,,,,
2,4,1.3,6,2,,,,,,,
2,5,1,6,2,,,,,,,
2,6,0.8,6,2,,,,,,,
2,7,0.8,6,2,,,,,,,
2,8,0.6,6,2,,,,,,,
2,9,0.7,6,2,,,,,,,
2,10,0.7,6,2,,,,,,,
3,0,0,5,4,,,,,,,
3,1,1.8,3,4,,,,,,,
3,2,1.9,10,4,,,,,,,
3,3,1.8,10,4,,,,,,,
3,4,1.9,10,4,,,,,,,
3,5,0.8,5,4,,,,,,,
3,6,2.9,3,4,,,,,,,
3,7,0.8,10,4,,,,,,,
3,8,2.9,10,4,,,,,,,
3,9,0.8,10,4,,,,,,,
3,10,21.5,3,4,,,,,,,
3,11,2,7,4,,,,,,,
3,12,2.1,7,4,,,,,,,
3,13,2,7,4,,,,,,,
3,0,0.8,3,3,,,,,,,
3,1,2,3,3,,,,,,,
3,2,1.7,10,3,,,,,,,
3,3,2,10,3,,,,,,,
3,4,2.7,3,3,,,,,,,
3,5,1,3,3,,,,,,,
3,6,2.7,10,3,,,,,,,
3,7,1,10,3,,,,,,,
3,8,4.6,3,3,,,,,,,
3,9,0.8,3,3,,,,,,,
3,10,2.9,10,3,,,,,,,
3,11,0.2,10,3,,,,,,,
3,12,0.9,5,3,,,,,,,
3,13,1.1,4,3,,,,,,,
3,14,2.3,4,3,,,,,,,
3,15,5.7,4,3,,,,,,,
3,16,0.7,4,3,,,,,,,
3,17,1.5,4,3,,,,,,,
3,18,0.5,4,3,,,,,,,
3,0,16.6,5,2,,,,,,,
3,1,1,3,2,,,,,,,
3,2,2.7,10,2,,,,,,,
3,3,1,10,2,,,,,,,
3,4,1.6,10,2,,,,,,,
3,5,0.9,4,2,,,,,,,
3,6,1.1,4,2,,,,,,,
3,7,3.6,4,2,,,,,,,
3,8,1.7,4,2,,,,,,,
3,9,3.3,4,2,,,,,,,
3,10,0.5,4,2,,,,,,,
3,11,1.8,4,2,,,,,,,
3,12,0.6,3,2,,,,,,,
3,13,2.1,3,2,,,,,,,
3,14,1.9,7,2,,,,,,,
3,15,2.2,7,2,,,,,,,
3,16,2,7,2,,,,,,,
3,0,35.8,3,0,,,,,,,
3,1,1.9,3,0,,,,,,,
3,2,2.1,7,0,,,,,,,
3,3,2,7,0,,,,,,,
3,4,2.2,7,0,,,,,,,
4,0,0.8,3,4,,,,,,,
4,1,4.9,3,4,,,,,,,
4,2,25.8,6,4,,,,,,,
4,3,2,6,4,,,,,,,
4,4,2,6,4,,,,,,,
4,5,2,6,4,,,,,,,
4,6,2,6,4,,,,,,,
4,7,2,4,4,,,,,,,
4,8,2,4,4,,,,,,,
4,9,2,4,4,,,,,,,
4,10,2,4,4,,,,,,,
4,0,2.3,3,0,,,,,,,
4,1,49,3,0,,,,,,,
4,2,1.2,3,0,,,,,,,
4,3,1.2,5,0,,,,,,,
4,4,1.5,10,0,,,,,,,
4,5,0.2,10,0,,,,,,,
4,6,7.8,3,0,,,,,,,
4,7,0.2,3,0,,,,,,,
4,8,1.9,3,0,,,,,,,
4,9,0.2,3,0,,,,,,,
4,10,2.1,3,0,,,,,,,
4,11,0.2,3,0,,,,,,,
4,0,3.9,3,2,,,,,,,
4,1,3.8,7,2,,,,,,,
4,2,1,7,2,,,,,,,
4,3,2.5,3,2,,,,,,,
4,4,1,3,2,,,,,,,
4,5,2.2,10,2,,,,,,,
4,6,1,10,2,,,,,,,
4,7,2.3,10,2,,,,,,,
4,8,1,10,2,,,,,,,
4,9,2.5,10,2,,,,,,,
4,10,1,3,2,,,,,,,
4,11,2.3,3,2,,,,,,,
4,12,1,3,2,,,,,,,
4,13,2.5,10,2,,,,,,,
4,14,1,10,2,,,,,,,
4,15,2.5,10,2,,,,,,,
4,0,6.7,7,1,,,,,,,
4,1,3.5,3,1,,,,,,,
4,2,3.2,3,1,,,,,,,
4,3,3.3,10,1,,,,,,,
4,4,3.5,10,1,,,,,,,
4,5,3.3,3,1,,,,,,,
4,6,3.5,3,1,,,,,,,
4,7,3.5,10,1,,,,,,,
4,8,17.6,5,1,,,,,,,
4,9,0.6,3,1,,,,,,,
4,10,0.6,3,1,,,,,,,
4,11,0.6,3,1,,,,,,,
4,12,7,10,1,,,,,,,
4,13,0.2,10,1,,,,,,,
4,14,1.7,10,1,,,,,,,
4,15,0.2,10,1,,,,,,,
4,16,1.9,10,1,,,,,,,
4,17,0.2,5,1,,,,,,,
4,0,32.5,6,3,,,,,,,
4,1,2,6,3,,,,,,,
4,2,2,6,3,,,,,,,
4,3,2,6,3,,,,,,,
4,4,2,4,3,,,,,,,
4,5,2,4,3,,,,,,,
4,6,2,4,3,,,,,,,
4,7,2,4,3,,,,,,,
5,0,1.5,10,4,,,,,,,
5,1,1.8,10,4,,,,,,,
5,2,2.3,10,4,,,,,,,
5,3,0.2,3,4,,,,,,,
5,4,3.3,3,4,,,,,,,
5,5,3.3,3,4,,,,,,,
5,6,3.3,3,4,,,,,,,
5,7,3.3,3,4,,,,,,,
5,8,3.3,3,4,,,,,,,
5,9,3.3,5,4,,,,,,,
