wave,no,time,enemy_id,gate,gold,health,time_auto_next_wave,time_show_button_next,tower_lock,rate_3_star,rate_2_star
0,0,0,4,7,2100,1,20,20,,18,10
0,1,0.8,4,7,,,,,,,
0,2,0.8,4,7,,,,,,,
0,3,0.8,4,7,,,,,,,
0,4,0.8,4,7,,,,,,,
0,5,0.8,4,7,,,,,,,
0,6,0.8,4,7,,,,,,,
0,7,0.8,4,7,,,,,,,
0,8,0.8,4,7,,,,,,,
0,9,0.8,4,7,,,,,,,
0,10,0.8,4,7,,,,,,,
0,11,8.8,4,7,,,,,,,
0,12,0.8,4,7,,,,,,,
0,13,0.8,4,7,,,,,,,
0,14,0.8,4,7,,,,,,,
0,15,0.8,4,7,,,,,,,
0,16,0.8,4,7,,,,,,,
0,17,0.8,4,7,,,,,,,
0,18,0.8,4,7,,,,,,,
0,19,0.8,4,7,,,,,,,
0,20,0.8,4,7,,,,,,,
0,21,0.8,4,7,,,,,,,
0,22,0.8,4,7,,,,,,,
0,23,0.8,4,7,,,,,,,
0,24,7.7,17,7,,,,,,,
0,25,1.7,17,7,,,,,,,
0,26,1.8,17,7,,,,,,,
0,27,1.6,17,7,,,,,,,
0,28,1.7,17,7,,,,,,,
0,0,8,6,4,,,,,,,
0,1,0.8,6,4,,,,,,,
0,2,0.8,6,4,,,,,,,
0,3,0.8,6,4,,,,,,,
0,4,0.8,6,4,,,,,,,
0,5,0.8,6,4,,,,,,,
0,6,0.8,6,4,,,,,,,
0,7,0.8,6,4,,,,,,,
0,8,0.8,6,4,,,,,,,
0,9,0.8,6,4,,,,,,,
0,10,0.8,6,4,,,,,,,
0,11,0.8,6,4,,,,,,,
0,12,0.4,6,4,,,,,,,
0,13,0.8,6,4,,,,,,,
0,14,0.8,6,4,,,,,,,
0,15,0.8,6,4,,,,,,,
0,16,0.8,6,4,,,,,,,
0,17,0.8,6,4,,,,,,,
0,18,0.8,6,4,,,,,,,
0,19,0.8,6,4,,,,,,,
0,20,0.8,6,4,,,,,,,
0,21,0.8,6,4,,,,,,,
0,22,0.8,6,4,,,,,,,
0,23,0.8,6,4,,,,,,,
0,24,0.8,6,4,,,,,,,
0,0,26.8,3,6,,,,,,,
0,1,1.4,3,6,,,,,,,
0,2,1.6,3,6,,,,,,,
0,3,1.7,3,6,,,,,,,
0,4,1.4,3,6,,,,,,,
0,5,9.4,3,6,,,,,,,
0,6,1.6,3,6,,,,,,,
0,7,1.6,3,6,,,,,,,
0,8,1.6,3,6,,,,,,,
0,9,1.3,3,6,,,,,,,
0,10,1.3,3,6,,,,,,,
1,0,0,17,7,,,,,,,
1,1,1.3,17,7,,,,,,,
1,2,1.3,17,7,,,,,,,
1,3,1.3,17,7,,,,,,,
1,4,1.3,17,7,,,,,,,
1,5,1.3,17,7,,,,,,,
1,6,1.3,17,7,,,,,,,
1,7,1.3,17,7,,,,,,,
1,8,1.3,17,7,,,,,,,
1,9,1.3,17,7,,,,,,,
1,10,1.3,17,7,,,,,,,
1,11,1.3,17,7,,,,,,,
1,12,8.8,17,7,,,,,,,
1,13,1.1,17,7,,,,,,,
1,14,1.1,17,7,,,,,,,
1,15,1.1,17,7,,,,,,,
1,16,1.1,17,7,,,,,,,
1,17,1.1,17,7,,,,,,,
1,18,1.1,17,7,,,,,,,
1,19,1.1,17,7,,,,,,,
1,0,15.4,10,6,,,,,,,
1,1,1.1,10,6,,,,,,,
1,2,1.1,10,6,,,,,,,
1,3,1.1,10,6,,,,,,,
1,4,1.1,10,6,,,,,,,
1,5,1.1,10,6,,,,,,,
1,6,1.1,10,6,,,,,,,
1,0,30.8,20,4,,,,,,,
1,1,1,3,4,,,,,,,
1,2,1,3,4,,,,,,,
1,3,1,3,4,,,,,,,
1,4,1,3,4,,,,,,,
1,5,1,3,4,,,,,,,
1,6,1,3,4,,,,,,,
1,7,1,3,4,,,,,,,
1,8,1,3,4,,,,,,,
1,9,1,3,4,,,,,,,
1,10,1,3,4,,,,,,,
1,11,1,3,4,,,,,,,
1,12,25.5,3,4,,,,,,,
1,13,1,3,4,,,,,,,
1,14,1,3,4,,,,,,,
1,15,1,3,4,,,,,,,
1,16,1,3,4,,,,,,,
1,17,1,3,4,,,,,,,
1,0,41.8,20,5,,,,,,,
1,1,1.5,18,5,,,,,,,
