wave,no,time,enemy_id,gate,gold,health,time_auto_next_wave,time_show_button_next,tower_lock,rate_3_star,rate_2_star
0,0,0,5,1,1900,1,20,20,,18,10
0,1,2.6,5,1,,,,,,,
0,2,2.6,7,1,,,,,,,
0,3,2.6,7,1,,,,,,,
0,4,2.6,7,1,,,,,,,
0,5,2.6,7,1,,,,,,,
0,6,2.6,7,1,,,,,,,
0,7,2.6,7,1,,,,,,,
0,8,2.6,7,1,,,,,,,
0,9,2.6,5,1,,,,,,,
0,10,2.6,5,1,,,,,,,
0,11,2.3,6,1,,,,,,,
0,12,2,6,1,,,,,,,
0,13,2,4,1,,,,,,,
0,14,2,4,1,,,,,,,
0,15,2,6,1,,,,,,,
0,16,2,6,1,,,,,,,
0,17,2,6,1,,,,,,,
0,0,1.3,5,2,,,,,,,
0,1,2.6,5,2,,,,,,,
0,2,2.6,7,2,,,,,,,
0,3,2.6,7,2,,,,,,,
0,4,2.6,7,2,,,,,,,
0,5,2.6,7,2,,,,,,,
0,6,2.6,7,2,,,,,,,
0,7,2.6,7,2,,,,,,,
0,8,2.6,5,2,,,,,,,
0,9,2.6,5,2,,,,,,,
0,10,2.6,6,2,,,,,,,
0,11,2,6,2,,,,,,,
0,12,2,4,2,,,,,,,
0,13,2,4,2,,,,,,,
0,14,2,6,2,,,,,,,
0,15,2,4,2,,,,,,,
0,16,2,6,2,,,,,,,
0,17,2,6,2,,,,,,,
0,0,41.3,14,0,,,,,,,
0,1,1.5,14,0,,,,,,,
0,2,1.5,14,0,,,,,,,
0,3,1.5,14,0,,,,,,,
0,4,1.5,14,0,,,,,,,
0,5,1.5,14,0,,,,,,,
0,6,1.5,14,0,,,,,,,
0,7,1.5,14,0,,,,,,,
0,8,1.5,14,0,,,,,,,
0,9,1.5,14,0,,,,,,,
0,10,1.5,14,0,,,,,,,
0,11,1.5,14,0,,,,,,,
0,12,1.5,14,0,,,,,,,
0,13,1.5,14,0,,,,,,,
0,14,1.5,14,0,,,,,,,
0,15,1.5,14,0,,,,,,,
0,16,1.5,14,0,,,,,,,
1,0,0,5,3,,,,,,,
1,1,2.6,5,3,,,,,,,
1,2,2.6,5,3,,,,,,,
1,3,1.4,7,3,,,,,,,
1,4,1.4,7,3,,,,,,,
1,5,1.4,7,3,,,,,,,
1,6,1.4,7,3,,,,,,,
1,7,1.4,7,3,,,,,,,
1,8,1.4,7,3,,,,,,,
1,9,1.4,7,3,,,,,,,
1,10,18.7,14,3,,,,,,,
1,11,1.5,14,3,,,,,,,
1,12,1.5,14,3,,,,,,,
1,13,1.5,14,3,,,,,,,
1,14,1.5,14,3,,,,,,,
1,15,1.5,14,3,,,,,,,
1,16,1.5,14,3,,,,,,,
1,17,1.5,14,3,,,,,,,
1,18,1.5,14,3,,,,,,,
1,19,1.5,14,3,,,,,,,
1,20,1.5,14,3,,,,,,,
1,21,1.5,14,3,,,,,,,
1,22,1.5,14,3,,,,,,,
1,23,1.5,14,3,,,,,,,
1,24,1.5,14,3,,,,,,,
1,25,1.5,14,3,,,,,,,
1,0,1.3,5,0,,,,,,,
1,1,2.6,5,0,,,,,,,
1,2,2,7,0,,,,,,,
1,3,1.4,7,0,,,,,,,
1,4,1.4,7,0,,,,,,,
1,5,1.4,7,0,,,,,,,
1,6,1.4,7,0,,,,,,,
1,7,1.4,7,0,,,,,,,
1,8,1.4,7,0,,,,,,,
1,9,1.4,7,0,,,,,,,
1,0,15.7,3,2,,,,,,,
1,1,1.5,3,2,,,,,,,
1,2,1.5,3,2,,,,,,,
1,3,1.5,10,2,,,,,,,
1,4,1.5,10,2,,,,,,,
1,5,1.5,10,2,,,,,,,
1,6,1.5,10,2,,,,,,,
1,7,1.5,3,2,,,,,,,
1,8,1.5,3,2,,,,,,,
1,9,1.5,3,2,,,,,,,
1,10,1.5,10,2,,,,,,,
1,11,1.5,10,2,,,,,,,
1,12,1.5,10,2,,,,,,,
1,13,22.5,10,2,,,,,,,
1,14,2.2,10,2,,,,,,,
1,15,2.2,10,2,,,,,,,
1,16,2.4,3,2,,,,,,,
1,17,2.4,3,2,,,,,,,
1,18,2.4,3,2,,,,,,,
1,0,57.3,10,1,,,,,,,
1,1,2.2,10,1,,,,,,,
1,2,2.3,3,1,,,,,,,
1,3,2.4,3,1,,,,,,,
1,4,2.4,3,1,,,,,,,
2,0,0,7,1,,,,,,,
2,1,2.4,7,1,,,,,,,
2,2,2.2,7,1,,,,,,,
2,3,2.4,7,1,,,,,,,
2,4,2.2,7,1,,,,,,,
2,5,2.4,7,1,,,,,,,
2,6,2.2,7,1,,,,,,,
2,7,1.1,7,1,,,,,,,
2,8,2.5,7,1,,,,,,,
2,9,2.1,7,1,,,,,,,
2,10,2.5,7,1,,,,,,,
2,11,2,7,1,,,,,,,
2,12,2.6,7,1,,,,,,,
2,0,1.1,7,2,,,,,,,
2,1,2.5,7,2,,,,,,,
2,2,2.1,7,2,,,,,,,
2,3,2.5,7,2,,,,,,,
2,4,2.1,7,2,,,,,,,
2,5,2.5,7,2,,,,,,,
2,6,3.4,7,2,,,,,,,
2,7,2.2,7,2,,,,,,,
2,8,2.4,7,2,,,,,,,
2,9,2.2,7,2,,,,,,,
2,10,2.4,7,2,,,,,,,
2,0,26.6,14,0,,,,,,,
2,1,1.5,14,0,,,,,,,
2,2,1.5,14,0,,,,,,,
2,3,1.5,14,0,,,,,,,
2,4,1.5,14,0,,,,,,,
2,5,1.5,14,0,,,,,,,
2,6,1.5,14,0,,,,,,,
2,7,1.5,14,0,,,,,,,
2,8,1.5,14,0,,,,,,,
2,9,1.5,14,0,,,,,,,
2,10,1.5,14,0,,,,,,,
2,11,1.5,14,0,,,,,,,
2,12,1.5,14,0,,,,,,,
2,13,1.5,14,0,,,,,,,
2,14,9,5,0,,,,,,,
2,15,1.2,10,0,,,,,,,
2,16,1.5,5,0,,,,,,,
2,17,1.2,10,0,,,,,,,
2,18,1.6,5,0,,,,,,,
2,19,1.2,10,0,,,,,,,
2,20,1.7,5,0,,,,,,,
2,21,1.7,10,0,,,,,,,
2,22,1.2,5,0,,,,,,,
2,23,1.5,3,0,,,,,,,
2,24,1.5,3,0,,,,,,,
2,25,1.8,3,0,,,,,,,
2,26,1.4,3,0,,,,,,,
2,27,1.6,3,0,,,,,,,
2,28,1.3,3,0,,,,,,,
2,29,1.4,3,0,,,,,,,
2,30,1.8,3,0,,,,,,,
2,31,1.5,3,0,,,,,,,
2,0,46.1,10,3,,,,,,,
2,1,1,10,3,,,,,,,
2,2,1,10,3,,,,,,,
2,3,1,10,3,,,,,,,
2,4,1,10,3,,,,,,,
2,5,1,10,3,,,,,,,
2,6,1,10,3,,,,,,,
2,7,1,10,3,,,,,,,
2,8,1,10,3,,,,,,,
2,9,1,10,3,,,,,,,
3,0,0.5,15,1,,,,,,,
3,1,1,15,1,,,,,,,
3,2,1,15,1,,,,,,,
3,3,0.7,6,1,,,,,,,
3,4,0.8,4,1,,,,,,,
3,5,1,6,1,,,,,,,
3,6,1,4,1,,,,,,,
3,7,1,6,1,,,,,,,
3,8,1,15,1,,,,,,,
3,9,1,15,1,,,,,,,
3,10,1,15,1,,,,,,,
3,11,1,6,1,,,,,,,
3,12,1,4,1,,,,,,,
3,13,1,6,1,,,,,,,
3,14,1,4,1,,,,,,,
3,15,1,6,1,,,,,,,
3,16,1,15,1,,,,,,,
3,17,1,15,1,,,,,,,
3,18,1,15,1,,,,,,,
3,19,1,6,1,,,,,,,
3,20,1,4,1,,,,,,,
3,21,1,4,1,,,,,,,
3,22,1,6,1,,,,,,,
3,23,1,4,1,,,,,,,
3,24,1,15,1,,,,,,,
3,25,1,15,1,,,,,,,
3,26,1,15,1,,,,,,,
3,27,1,4,1,,,,,,,
3,28,1,6,1,,,,,,,
3,29,1,4,1,,,,,,,
3,30,1,6,1,,,,,,,
3,31,1,4,1,,,,,,,
3,0,31,14,3,,,,,,,
3,1,1.1,14,3,,,,,,,
3,2,1.3,14,3,,,,,,,
3,3,1.2,14,3,,,,,,,
3,4,1.1,14,3,,,,,,,
3,5,1.3,14,3,,,,,,,
3,6,1.2,14,3,,,,,,,
3,7,1.1,14,3,,,,,,,
3,8,1.3,14,3,,,,,,,
3,9,1.2,14,3,,,,,,,
3,10,1.1,14,3,,,,,,,
3,11,1.4,14,3,,,,,,,
3,12,0.8,14,3,,,,,,,
3,13,1.6,14,3,,,,,,,
3,14,1.6,14,3,,,,,,,
3,15,1.6,14,3,,,,,,,
3,16,1.6,14,3,,,,,,,
3,17,1.6,14,3,,,,,,,
3,18,1.6,7,3,,,,,,,
3,0,31.6,5,0,,,,,,,
3,1,1.2,5,0,,,,,,,
3,2,1.1,5,0,,,,,,,
3,3,1.3,7,0,,,,,,,
3,4,1.2,7,0,,,,,,,
3,5,1.1,7,0,,,,,,,
3,6,1.3,7,0,,,,,,,
3,7,1.2,7,0,,,,,,,
3,8,1.1,7,0,,,,,,,
3,9,1.3,7,0,,,,,,,
3,10,1.2,7,0,,,,,,,
3,11,0.7,5,0,,,,,,,
3,12,1.6,6,0,,,,,,,
3,13,1.6,5,0,,,,,,,
3,14,1.6,7,0,,,,,,,
3,15,1.6,7,0,,,,,,,
3,16,1.6,7,0,,,,,,,
3,17,1.6,7,0,,,,,,,
4,0,0,10,1,,,,,,,
4,1,1.3,10,1,,,,,,,
4,2,1.3,10,1,,,,,,,
4,3,1.3,10,1,,,,,,,
4,4,1.3,10,1,,,,,,,
4,5,1.3,10,1,,,,,,,
4,6,1.3,10,1,,,,,,,
4,7,1.3,10,1,,,,,,,
4,8,1.3,10,1,,,,,,,
4,9,1.3,10,1,,,,,,,
4,10,1.3,10,1,,,,,,,
4,11,1.3,10,1,,,,,,,
4,12,1.3,10,1,,,,,,,
4,13,1.3,10,1,,,,,,,
4,14,1.3,10,1,,,,,,,
4,0,18.2,15,2,,,,,,,
4,1,2,15,2,,,,,,,
4,2,2,15,2,,,,,,,
4,3,2,15,2,,,,,,,
4,4,2,15,2,,,,,,,
4,5,6,15,2,,,,,,,
4,6,1.2,15,2,,,,,,,
4,7,1.2,15,2,,,,,,,
4,8,1.2,15,2,,,,,,,
4,9,7.7,15,2,,,,,,,
4,10,1.7,15,2,,,,,,,
4,11,1.7,15,2,,,,,,,
4,12,1.7,15,2,,,,,,,
4,13,1.7,15,2,,,,,,,
4,14,1.7,15,2,,,,,,,
4,15,10.9,10,2,,,,,,,
4,16,0.8,10,2,,,,,,,
4,17,1.9,10,2,,,,,,,
4,18,0.9,10,2,,,,,,,
4,19,1.6,10,2,,,,,,,
4,20,0.9,10,2,,,,,,,
4,21,1.8,10,2,,,,,,,
4,22,0.9,10,2,,,,,,,
4,23,1.8,10,2,,,,,,,
4,24,0.8,10,2,,,,,,,
4,25,1.8,15,2,,,,,,,
4,26,0.9,15,2,,,,,,,
4,27,1.8,15,2,,,,,,,
4,28,0.2,15,2,,,,,,,
4,29,1.8,15,2,,,,,,,
4,30,0.9,15,2,,,,,,,
4,31,1.8,15,2,,,,,,,
4,32,0.8,15,2,,,,,,,
4,33,1.9,15,2,,,,,,,
4,0,27.4,3,3,,,,,,,
4,1,1.2,3,3,,,,,,,
4,2,1.2,3,3,,,,,,,
4,3,1.2,3,3,,,,,,,
4,4,6,3,3,,,,,,,
4,5,1.2,3,3,,,,,,,
4,6,1.2,3,3,,,,,,,
4,7,1.2,3,3,,,,,,,
4,8,1.2,3,3,,,,,,,
4,9,10.2,3,3,,,,,,,
4,10,1.1,3,3,,,,,,,
4,11,1.5,3,3,,,,,,,
4,12,1.1,3,3,,,,,,,
4,13,1.7,3,3,,,,,,,
4,14,0.9,3,3,,,,,,,
4,15,1.9,3,3,,,,,,,
4,16,0.9,3,3,,,,,,,
5,0,0,14,0,,,,,,,
5,1,3.3,14,0,,,,,,,
5,2,3.3,14,0,,,,,,,
5,3,3.3,14,0,,,,,,,
5,4,3.3,14,0,,,,,,,
5,5,3.3,14,0,,,,,,,
5,6,3.3,14,0,,,,,,,
5,7,3,14,0,,,,,,,
5,8,2.9,14,0,,,,,,,
5,9,2.8,14,0,,,,,,,
5,10,3.7,14,0,,,,,,,
5,11,16.8,6,0,,,,,,,
5,0,1.5,14,3,,,,,,,
5,1,3.3,14,3,,,,,,,
5,2,3.3,14,3,,,,,,,
5,3,3.3,14,3,,,,,,,
5,4,3.3,14,3,,,,,,,
5,5,3.3,14,3,,,,,,,
5,6,3.3,14,3,,,,,,,
5,7,2.9,14,3,,,,,,,
5,8,3.1,14,3,,,,,,,
5,9,3.1,14,3,,,,,,,
5,10,2.6,7,3,,,,,,,
5,11,1.6,7,3,,,,,,,
5,12,1.6,7,3,,,,,,,
5,13,1.6,7,3,,,,,,,
