wave,no,time,enemy_id,gate,lane,gold,health,time_auto_next_wave,time_show_button_next,tower_lock,rate_3_star,rate_2_star
0,0,0,24,0,0,2700,1,20,20,,18,10
0,1,0,24,0,1,,,,,,,
0,2,0,24,0,2,,,,,,,
0,3,1,3,0,0,,,,,,,
0,4,0,3,0,1,,,,,,,
0,5,0,3,0,2,,,,,,,
0,6,1.5,24,0,0,,,,,,,
0,7,0,24,0,1,,,,,,,
0,8,0,24,0,2,,,,,,,
0,9,1,3,0,0,,,,,,,
0,10,0,3,0,1,,,,,,,
0,11,0,3,0,2,,,,,,,
0,12,1.5,24,0,0,,,,,,,
0,13,0,24,0,1,,,,,,,
0,14,0,24,0,2,,,,,,,
0,15,1,3,0,0,,,,,,,
0,16,0,3,0,1,,,,,,,
0,17,0,3,0,2,,,,,,,
0,18,1.5,24,0,0,,,,,,,
0,19,0,24,0,1,,,,,,,
0,20,0,24,0,2,,,,,,,
0,21,1,3,0,0,,,,,,,
0,22,0,3,0,1,,,,,,,
0,23,0,3,0,2,,,,,,,
0,0,15,23,2,0,,,,,,,
0,1,0,23,2,1,,,,,,,
0,2,0,23,2,2,,,,,,,
0,3,1.2,10,2,0,,,,,,,
0,4,0,10,2,1,,,,,,,
0,5,0,10,2,2,,,,,,,
0,6,1.5,23,2,0,,,,,,,
0,7,0,23,2,1,,,,,,,
0,8,0,23,2,2,,,,,,,
0,9,1.2,10,2,0,,,,,,,
0,10,0,10,2,1,,,,,,,
0,11,0,10,2,2,,,,,,,
0,12,1.5,23,2,0,,,,,,,
0,13,0,23,2,1,,,,,,,
0,14,0,23,2,2,,,,,,,
0,15,1.2,10,2,0,,,,,,,
0,16,0,10,2,1,,,,,,,
0,17,0,10,2,2,,,,,,,
0,18,1.5,23,2,0,,,,,,,
0,19,0,23,2,1,,,,,,,
0,20,0,23,2,2,,,,,,,
0,21,1.2,10,2,0,,,,,,,
0,22,0,10,2,1,,,,,,,
0,23,0,10,2,2,,,,,,,
0,0,22,24,1,0,,,,,,,
0,1,0,24,1,1,,,,,,,
0,2,0,24,1,2,,,,,,,
0,3,1.5,3,1,0,,,,,,,
0,4,0,3,1,1,,,,,,,
0,5,0,3,1,2,,,,,,,
0,6,1.5,24,1,0,,,,,,,
0,7,0,24,1,1,,,,,,,
0,8,0,24,1,2,,,,,,,
0,9,1.2,3,1,0,,,,,,,
0,10,0,3,1,1,,,,,,,
0,11,0,3,1,2,,,,,,,
0,12,1.5,23,1,0,,,,,,,
0,13,0,23,1,1,,,,,,,
0,14,0,23,1,2,,,,,,,
0,15,1.2,10,1,0,,,,,,,
0,16,0,10,1,1,,,,,,,
0,17,0,10,1,2,,,,,,,
0,18,1.5,23,1,0,,,,,,,
0,19,0,23,1,1,,,,,,,
0,20,0,23,1,2,,,,,,,
0,21,1.2,10,1,0,,,,,,,
0,22,0,10,1,1,,,,,,,
0,23,0,10,1,2,,,,,,,
1,0,0,26,0,0,,,,,,,
1,1,0,0,0,1,,,,,,,
1,2,0,0,0,2,,,,,,,
1,3,1.8,26,0,0,,,,,,,
1,4,0,0,0,1,,,,,,,
1,5,0,0,0,2,,,,,,,
1,6,1.8,26,0,0,,,,,,,
1,7,0,0,0,1,,,,,,,
1,8,0,0,0,2,,,,,,,
1,9,1.8,26,0,0,,,,,,,
1,10,0,0,0,1,,,,,,,
1,11,0,0,0,2,,,,,,,
1,12,1.8,26,0,0,,,,,,,
1,13,0,0,0,1,,,,,,,
1,14,0,0,0,2,,,,,,,
1,15,1.8,26,0,0,,,,,,,
1,16,0,0,0,1,,,,,,,
1,17,0,0,0,2,,,,,,,
1,18,1.8,26,0,0,,,,,,,
1,19,0,0,0,1,,,,,,,
1,20,0,0,0,2,,,,,,,
1,21,1.8,26,0,0,,,,,,,
1,22,0,0,0,1,,,,,,,
1,23,0,0,0,2,,,,,,,
1,0,15,24,1,-1,,,,,,,
1,1,1.9,24,1,-1,,,,,,,
1,2,1.9,24,1,-1,,,,,,,
1,3,1.9,24,1,-1,,,,,,,
1,4,1.9,24,1,-1,,,,,,,
1,5,1.9,24,1,-1,,,,,,,
1,6,1.9,24,1,-1,,,,,,,
1,7,1.9,24,1,-1,,,,,,,
1,8,1.9,24,1,-1,,,,,,,
1,9,1.9,24,1,-1,,,,,,,
1,10,1.9,24,1,-1,,,,,,,
1,11,1.9,24,1,-1,,,,,,,
1,12,1.9,24,1,-1,,,,,,,
1,13,1.9,24,1,-1,,,,,,,
1,14,1.9,24,1,-1,,,,,,,
1,15,1.9,24,1,-1,,,,,,,
1,16,1.9,24,1,-1,,,,,,,
1,17,1.9,24,1,-1,,,,,,,
1,18,1.9,24,1,-1,,,,,,,
1,19,1.9,24,1,-1,,,,,,,
1,20,1.9,24,1,-1,,,,,,,
1,21,1.9,24,1,-1,,,,,,,
1,22,1.9,24,1,-1,,,,,,,
1,23,1.9,24,1,-1,,,,,,,
1,0,20,23,2,-1,,,,,,,
1,1,1.5,23,2,-1,,,,,,,
1,2,1.4,23,2,-1,,,,,,,
1,3,1.3,23,2,-1,,,,,,,
1,4,1.4,23,2,-1,,,,,,,
1,5,1.2,23,2,-1,,,,,,,
1,6,1.4,23,2,-1,,,,,,,
1,7,1.2,23,2,-1,,,,,,,
1,8,1.5,23,2,-1,,,,,,,
1,9,1.4,23,2,-1,,,,,,,
1,10,1.3,23,2,-1,,,,,,,
1,11,1.5,23,2,-1,,,,,,,
1,12,1.5,23,2,-1,,,,,,,
1,13,1.5,23,2,-1,,,,,,,
1,14,1.5,23,2,-1,,,,,,,
1,15,1.4,23,2,-1,,,,,,,
1,16,1.3,23,2,-1,,,,,,,
1,17,1.5,23,2,-1,,,,,,,
1,18,1.5,23,2,-1,,,,,,,
1,19,1.5,23,2,-1,,,,,,,
1,20,1,23,2,-1,,,,,,,
1,21,1.5,23,2,-1,,,,,,,
1,22,1.5,23,2,-1,,,,,,,
1,23,1,23,2,-1,,,,,,,
2,0,15,22,2,-1,,,,,,,
2,1,1.8,22,2,-1,,,,,,,
2,2,1.8,27,2,-1,,,,,,,
2,3,1.5,27,2,-1,,,,,,,
2,4,1.8,22,2,1,,,,,,,
2,5,1.5,27,2,2,,,,,,,
2,6,1.5,27,2,1,,,,,,,
2,7,1.2,22,2,2,,,,,,,
2,8,1.5,22,2,1,,,,,,,
2,9,1.2,27,2,-1,,,,,,,
2,10,1.5,27,2,-1,,,,,,,
2,11,1.6,22,2,-1,,,,,,,
2,12,1.8,22,2,-1,,,,,,,
2,13,9,27,2,-1,,,,,,,
2,14,1.4,27,2,-1,,,,,,,
2,15,1.6,22,2,-1,,,,,,,
2,16,1.5,22,2,-1,,,,,,,
2,17,1.3,27,2,-1,,,,,,,
2,18,1.7,27,2,-1,,,,,,,
2,19,1.4,22,2,-1,,,,,,,
