wave,no,time,enemy_id,gate,gold,health,time_auto_next_wave,time_show_button_next,tower_lock,rate_3_star,rate_2_star
0,0,0,3,3,2100,1,20,20,,18,10
0,1,1,3,3,,,,,,,
0,2,1,10,3,,,,,,,
0,3,1,10,3,,,,,,,
0,4,1,3,3,,,,,,,
0,5,1,3,3,,,,,,,
0,6,1,3,3,,,,,,,
0,7,1,10,3,,,,,,,
0,8,1,10,3,,,,,,,
0,9,1,10,3,,,,,,,
0,10,1,3,3,,,,,,,
0,11,1,3,3,,,,,,,
0,12,1,10,3,,,,,,,
0,13,1,10,3,,,,,,,
0,14,1,10,3,,,,,,,
0,15,1,3,3,,,,,,,
0,16,1,3,3,,,,,,,
0,0,16,17,5,,,,,,,
0,1,2.2,17,5,,,,,,,
0,2,2.2,17,5,,,,,,,
0,3,2.2,17,5,,,,,,,
0,4,2.1,6,5,,,,,,,
0,5,2,6,5,,,,,,,
0,6,2,6,5,,,,,,,
0,7,2.2,17,5,,,,,,,
0,8,2.2,17,5,,,,,,,
0,9,2.2,17,5,,,,,,,
0,10,2,6,5,,,,,,,
0,11,2,6,5,,,,,,,
0,12,1.3,3,5,,,,,,,
0,13,2.2,3,5,,,,,,,
0,14,2.2,10,5,,,,,,,
0,15,2.5,10,5,,,,,,,
0,16,2.1,10,5,,,,,,,
0,17,2.4,3,5,,,,,,,
0,18,2,3,5,,,,,,,
0,19,1.8,3,5,,,,,,,
0,0,17.1,17,2,,,,,,,
0,1,2.2,17,2,,,,,,,
0,2,2.2,17,2,,,,,,,
0,3,2.2,17,2,,,,,,,
0,4,2,6,2,,,,,,,
0,5,2,6,2,,,,,,,
0,6,2.1,17,2,,,,,,,
0,7,2.2,17,2,,,,,,,
0,8,2.2,17,2,,,,,,,
0,9,2.1,6,2,,,,,,,
0,10,2,6,2,,,,,,,
0,11,1,3,2,,,,,,,
0,12,2.3,3,2,,,,,,,
0,13,2.2,3,2,,,,,,,
0,14,2.4,10,2,,,,,,,
0,15,2.3,10,2,,,,,,,
0,16,2.5,3,2,,,,,,,
0,17,2,3,2,,,,,,,
0,18,1.9,3,2,,,,,,,
1,0,0,17,3,,,,,,,
1,1,1.6,17,3,,,,,,,
1,2,1.6,17,3,,,,,,,
1,3,1.6,17,3,,,,,,,
1,4,1.6,17,3,,,,,,,
1,5,1.6,17,3,,,,,,,
1,6,2.2,10,3,,,,,,,
1,7,1.4,10,3,,,,,,,
1,8,1.4,10,3,,,,,,,
1,9,1.4,10,3,,,,,,,
1,10,1.4,10,3,,,,,,,
1,11,1.4,10,3,,,,,,,
1,12,1.4,10,3,,,,,,,
1,0,0.8,17,5,,,,,,,
1,1,1.6,17,5,,,,,,,
1,2,1.6,17,5,,,,,,,
1,3,1.6,17,5,,,,,,,
1,4,1.6,17,5,,,,,,,
1,5,1.6,17,5,,,,,,,
1,6,35.4,4,5,,,,,,,
1,7,1.2,6,5,,,,,,,
1,8,1.2,6,5,,,,,,,
1,9,1.2,4,5,,,,,,,
1,10,1.2,6,5,,,,,,,
1,11,1.2,6,5,,,,,,,
1,12,1.2,6,5,,,,,,,
1,0,9.5,3,2,,,,,,,
1,1,1.4,3,2,,,,,,,
1,2,1.4,3,2,,,,,,,
1,3,1.4,3,2,,,,,,,
1,4,1.4,3,2,,,,,,,
1,5,1.4,3,2,,,,,,,
1,6,1.4,3,2,,,,,,,
1,7,1.4,3,2,,,,,,,
1,8,0,17,2,,,,,,,
1,9,1.8,17,2,,,,,,,
1,10,1.8,17,2,,,,,,,
1,11,1.8,17,2,,,,,,,
1,12,0.9,17,2,,,,,,,
1,13,1.8,17,2,,,,,,,
1,14,2.7,17,2,,,,,,,
1,15,0,17,2,,,,,,,
1,16,0.9,17,2,,,,,,,
1,17,0.9,17,2,,,,,,,
1,18,0.9,17,2,,,,,,,
1,19,0.9,10,2,,,,,,,
1,20,0.9,10,2,,,,,,,
1,21,0.9,10,2,,,,,,,
1,22,0.9,10,2,,,,,,,
1,23,0.9,17,2,,,,,,,
1,24,0.9,17,2,,,,,,,
1,25,0.9,17,2,,,,,,,
1,26,0.9,17,2,,,,,,,
1,27,0.9,10,2,,,,,,,
1,28,0.9,10,2,,,,,,,
1,29,0.9,10,2,,,,,,,
1,30,0.9,10,2,,,,,,,
1,0,20.2,3,4,,,,,,,
1,1,1.8,3,4,,,,,,,
1,2,1.8,3,4,,,,,,,
1,3,2.7,3,4,,,,,,,
1,4,1.8,3,4,,,,,,,
1,5,0.9,3,4,,,,,,,
1,6,14.4,4,4,,,,,,,
1,7,1.2,4,4,,,,,,,
1,8,1.2,6,4,,,,,,,
1,9,1.2,4,4,,,,,,,
1,10,1.2,4,4,,,,,,,
1,11,1.2,6,4,,,,,,,
1,12,1.2,6,4,,,,,,,
2,0,0,15,3,,,,,,,
2,1,2.2,15,3,,,,,,,
2,2,2.2,15,3,,,,,,,
2,3,2.2,15,3,,,,,,,
2,4,2.2,15,3,,,,,,,
2,5,2.2,15,3,,,,,,,
2,6,2.2,15,3,,,,,,,
2,7,2.2,15,3,,,,,,,
2,8,14.9,17,3,,,,,,,
2,9,1,17,3,,,,,,,
2,10,1,17,3,,,,,,,
2,11,1,17,3,,,,,,,
2,12,1,17,3,,,,,,,
2,13,1,17,3,,,,,,,
2,14,1,17,3,,,,,,,
2,15,1,17,3,,,,,,,
2,16,1,17,3,,,,,,,
2,17,1,17,3,,,,,,,
2,18,1,17,3,,,,,,,
2,19,0,5,3,,,,,,,
2,20,1,5,3,,,,,,,
2,21,1,5,3,,,,,,,
2,22,7,5,3,,,,,,,
2,23,1,5,3,,,,,,,
2,24,1,5,3,,,,,,,
2,0,1.1,4,4,,,,,,,
2,1,2.2,4,4,,,,,,,
2,2,2.2,4,4,,,,,,,
2,3,2.2,4,4,,,,,,,
2,4,2.2,4,4,,,,,,,
2,5,2.2,4,4,,,,,,,
2,6,2.2,6,4,,,,,,,
2,7,2.2,6,4,,,,,,,
2,8,26.8,4,4,,,,,,,
2,9,1,4,4,,,,,,,
2,10,1,4,4,,,,,,,
2,11,1,6,4,,,,,,,
2,12,1,6,4,,,,,,,
2,13,1,6,4,,,,,,,
2,14,4,3,4,,,,,,,
2,15,1,3,4,,,,,,,
2,16,1,3,4,,,,,,,
2,17,1,10,4,,,,,,,
2,18,1,10,4,,,,,,,
2,19,1,10,4,,,,,,,
2,0,16.5,10,2,,,,,,,
2,1,0.8,17,2,,,,,,,
2,2,0.8,10,2,,,,,,,
2,3,0.8,17,2,,,,,,,
2,4,0.8,10,2,,,,,,,
2,5,0.8,17,2,,,,,,,
2,6,0.8,10,2,,,,,,,
2,7,0.8,17,2,,,,,,,
2,8,0.8,10,2,,,,,,,
2,9,0.8,17,2,,,,,,,
2,10,0.8,10,2,,,,,,,
2,11,0.8,17,2,,,,,,,
2,0,25.3,3,5,,,,,,,
2,1,0.8,3,5,,,,,,,
2,2,0.8,3,5,,,,,,,
2,3,0.8,3,5,,,,,,,
2,4,0.8,3,5,,,,,,,
2,5,0.8,3,5,,,,,,,
3,0,0,17,5,,,,,,,
3,1,2,17,5,,,,,,,
3,2,2,17,5,,,,,,,
3,3,2,17,5,,,,,,,
3,4,2,17,5,,,,,,,
3,5,2,17,5,,,,,,,
3,6,2,17,5,,,,,,,
3,7,2,17,5,,,,,,,
3,8,2,17,5,,,,,,,
3,9,2,17,5,,,,,,,
3,10,2,17,5,,,,,,,
3,11,7,15,5,,,,,,,
3,12,2,15,5,,,,,,,
3,13,2,10,5,,,,,,,
3,14,2,10,5,,,,,,,
3,15,2,15,5,,,,,,,
3,16,2,15,5,,,,,,,
3,17,2,10,5,,,,,,,
3,18,2,10,5,,,,,,,
3,19,2,6,5,,,,,,,
3,20,2,6,5,,,,,,,
3,21,2,4,5,,,,,,,
3,22,2,4,5,,,,,,,
3,23,1.2,6,5,,,,,,,
3,24,2.4,6,5,,,,,,,
3,25,2.4,4,5,,,,,,,
3,26,2.4,4,5,,,,,,,
3,27,2.2,15,5,,,,,,,
3,28,2,15,5,,,,,,,
3,29,2,3,5,,,,,,,
3,30,2,3,5,,,,,,,
3,31,2,15,5,,,,,,,
3,32,2,15,5,,,,,,,
3,33,2,3,5,,,,,,,
3,0,1,17,2,,,,,,,
3,1,2,17,2,,,,,,,
3,2,2,17,2,,,,,,,
3,3,2,17,2,,,,,,,
3,4,2,17,2,,,,,,,
3,5,2,17,2,,,,,,,
3,6,2,10,2,,,,,,,
3,7,2,10,2,,,,,,,
3,8,2,10,2,,,,,,,
3,9,2,10,2,,,,,,,
3,10,9,15,2,,,,,,,
3,11,2,15,2,,,,,,,
