wave,no,time,enemy_id,gate,gold,health,time_auto_next_wave,time_show_button_next,tower_lock,rate_3_star,rate_2_star
0,0,0,3,3,800,10,10,10,,10,7
0,1,3.5,5,1,,,,,,,
0,2,3,7,1,,,,,,,
0,3,2.8,7,1,,,,,,,
0,4,2.8,7,1,,,,,,,
0,5,2.8,7,1,,,,,,,
0,6,2.8,7,1,,,,,,,
0,7,2.8,7,1,,,,,,,
0,8,2.8,7,1,,,,,,,
0,9,2.9,5,1,,,,,,,
0,10,3,5,1,,,,,,,
0,11,2.5,6,1,,,,,,,
0,12,2,6,1,,,,,,,
0,13,2,4,1,,,,,,,
0,14,2,4,1,,,,,,,
0,15,2,6,1,,,,,,,
0,16,2,6,1,,,,,,,
0,17,2,6,1,,,,,,,
0,0,2,5,2,,,,,,,
0,1,3,5,2,,,,,,,
0,2,2.9,7,2,,,,,,,
0,3,2.8,7,2,,,,,,,
0,4,2.8,7,2,,,,,,,
0,5,2.8,7,2,,,,,,,
0,6,2.8,7,2,,,,,,,
0,7,2.8,7,2,,,,,,,
0,8,2.8,5,2,,,,,,,
0,9,3,5,2,,,,,,,
0,10,3,6,2,,,,,,,
0,11,2,6,2,,,,,,,
0,12,2,4,2,,,,,,,
0,13,2,4,2,,,,,,,
0,14,2,6,2,,,,,,,
0,15,2,4,2,,,,,,,
0,16,2,6,2,,,,,,,
0,17,2,6,2,,,,,,,
1,0,0,14,0,,,,,,,
1,1,2,14,0,,,,,,,
1,2,2,14,0,,,,,,,
1,3,2,14,0,,,,,,,
1,4,2,14,0,,,,,,,
1,5,2,14,0,,,,,,,
1,6,2,14,0,,,,,,,
1,7,2,14,0,,,,,,,
1,8,2,14,0,,,,,,,
1,9,2,14,0,,,,,,,
1,10,2,14,0,,,,,,,
1,11,2,14,0,,,,,,,
1,12,2,14,0,,,,,,,
1,13,2,14,0,,,,,,,
1,14,2,14,0,,,,,,,
1,15,2,14,0,,,,,,,
1,16,2,14,0,,,,,,,
1,0,32,5,3,,,,,,,
1,1,1.5,5,3,,,,,,,
1,2,1.5,5,3,,,,,,,
1,3,1.5,5,3,,,,,,,
1,4,1.5,5,3,,,,,,,
1,5,1.2,7,3,,,,,,,
1,6,1.2,7,3,,,,,,,
1,7,1.2,7,3,,,,,,,
1,8,1.2,7,3,,,,,,,
1,9,1.2,7,3,,,,,,,
1,10,1.2,7,3,,,,,,,
1,11,1.2,7,3,,,,,,,
1,12,1.2,7,3,,,,,,,
1,13,1.2,7,3,,,,,,,
1,14,1.2,7,3,,,,,,,
1,15,1.2,7,3,,,,,,,
1,16,1.2,7,3,,,,,,,
1,17,1.2,7,3,,,,,,,
1,18,1.2,7,3,,,,,,,
1,19,1.2,7,3,,,,,,,
2,0,0,3,2,,,,,,,
2,1,1.5,3,2,,,,,,,
2,2,1.5,3,2,,,,,,,
2,3,1.5,10,2,,,,,,,
2,4,1.5,10,2,,,,,,,
2,5,1.5,10,2,,,,,,,
2,6,1.5,10,2,,,,,,,
2,7,1.5,3,2,,,,,,,
2,8,1.5,3,2,,,,,,,
2,9,1.5,3,2,,,,,,,
2,10,1.5,10,2,,,,,,,
2,11,1.5,10,2,,,,,,,
2,12,1.5,10,2,,,,,,,
2,13,30,10,2,,,,,,,
2,14,2.2,10,2,,,,,,,
2,15,2.2,10,2,,,,,,,
2,16,2.4,3,2,,,,,,,
2,17,2.4,3,2,,,,,,,
2,18,2.4,3,2,,,,,,,
2,0,18,14,3,,,,,,,
2,1,2,14,3,,,,,,,
2,2,2,14,3,,,,,,,
2,3,2,14,3,,,,,,,
2,4,2,14,3,,,,,,,
2,5,2,14,3,,,,,,,
2,6,2,14,3,,,,,,,
2,7,2,14,3,,,,,,,
2,8,2,14,3,,,,,,,
2,9,2,14,3,,,,,,,
2,10,2,14,3,,,,,,,
2,11,2,14,3,,,,,,,
2,12,2,14,3,,,,,,,
2,13,2,14,3,,,,,,,
2,14,2,14,3,,,,,,,
2,15,2,14,3,,,,,,,
2,0,49.1,10,1,,,,,,,
2,1,2.2,10,1,,,,,,,
2,2,2.3,3,1,,,,,,,
2,3,2.4,3,1,,,,,,,
2,4,2.4,3,1,,,,,,,
3,0,0,7,1,,,,,,,
3,1,2.4,7,1,,,,,,,
3,2,2.2,7,1,,,,,,,
3,3,2.4,7,1,,,,,,,
3,4,2.2,7,1,,,,,,,
3,5,2.4,7,1,,,,,,,
3,6,2.2,7,1,,,,,,,
3,7,1.1,7,1,,,,,,,
3,8,2.5,7,1,,,,,,,
3,9,2.1,7,1,,,,,,,
3,10,2.5,7,1,,,,,,,
3,11,2,7,1,,,,,,,
3,12,2.6,7,1,,,,,,,
3,0,1.1,7,2,,,,,,,
3,1,2.5,7,2,,,,,,,
3,2,2.1,7,2,,,,,,,
3,3,2.5,7,2,,,,,,,
3,4,2.1,7,2,,,,,,,
3,5,2.5,7,2,,,,,,,
3,6,3.4,7,2,,,,,,,
3,7,2.2,7,2,,,,,,,
3,8,2.4,7,2,,,,,,,
3,9,2.2,7,2,,,,,,,
3,10,2.4,7,2,,,,,,,
3,0,26.6,14,0,,,,,,,
3,1,1.5,14,0,,,,,,,
3,2,1.5,14,0,,,,,,,
3,3,1.5,14,0,,,,,,,
3,4,1.5,14,0,,,,,,,
3,5,1.5,14,0,,,,,,,
3,6,1.5,14,0,,,,,,,
3,7,1.5,14,0,,,,,,,
3,8,1.5,14,0,,,,,,,
3,9,1.5,14,0,,,,,,,
3,10,1.5,14,0,,,,,,,
3,11,1.5,14,0,,,,,,,
3,12,1.5,14,0,,,,,,,
3,13,1.5,14,0,,,,,,,
3,0,46.1,10,3,,,,,,,
3,1,1,10,3,,,,,,,
3,2,1,10,3,,,,,,,
3,3,1,10,3,,,,,,,
3,4,1,10,3,,,,,,,
3,5,1,10,3,,,,,,,
3,6,1,10,3,,,,,,,
3,7,1,10,3,,,,,,,
3,8,1,10,3,,,,,,,
3,9,1,10,3,,,,,,,
4,0,0,5,0,,,,,,,
4,1,1.2,10,0,,,,,,,
4,2,1.5,5,0,,,,,,,
4,3,1.2,10,0,,,,,,,
4,4,1.6,5,0,,,,,,,
4,5,1.2,10,0,,,,,,,
4,6,1.7,5,0,,,,,,,
4,7,1.7,10,0,,,,,,,
4,8,1.2,5,0,,,,,,,
4,9,1.5,3,0,,,,,,,
4,10,1.5,3,0,,,,,,,
4,11,1.8,3,0,,,,,,,
4,12,1.4,3,0,,,,,,,
4,13,1.6,3,0,,,,,,,
4,14,1.3,3,0,,,,,,,
4,15,1.4,3,0,,,,,,,
4,16,1.8,3,0,,,,,,,
4,17,1.5,3,0,,,,,,,
4,0,25.6,15,1,,,,,,,
4,1,1,15,1,,,,,,,
4,2,1,15,1,,,,,,,
4,3,0.7,6,1,,,,,,,
4,4,0.8,4,1,,,,,,,
4,5,1,6,1,,,,,,,
4,6,1,4,1,,,,,,,
4,7,1,6,1,,,,,,,
4,8,1,15,1,,,,,,,
4,9,1,15,1,,,,,,,
4,10,1,15,1,,,,,,,
4,11,1,6,1,,,,,,,
4,12,1,4,1,,,,,,,
4,13,1,6,1,,,,,,,
4,14,1,4,1,,,,,,,
4,15,1,6,1,,,,,,,
4,16,1,15,1,,,,,,,
4,17,1,15,1,,,,,,,
4,18,1,15,1,,,,,,,
4,19,1,6,1,,,,,,,
4,20,1,4,1,,,,,,,
4,21,1,4,1,,,,,,,
4,22,1,6,1,,,,,,,
4,23,1,4,1,,,,,,,
4,24,1,15,1,,,,,,,
4,25,1,15,1,,,,,,,
4,26,1,15,1,,,,,,,
4,27,1,4,1,,,,,,,
4,28,1,6,1,,,,,,,
4,29,1,4,1,,,,,,,
4,30,1,6,1,,,,,,,
4,31,1,4,1,,,,,,,
5,0,0,14,3,,,,,,,
5,1,1.1,14,3,,,,,,,
5,2,1.3,14,3,,,,,,,
5,3,1.2,14,3,,,,,,,
5,4,1.1,14,3,,,,,,,
5,5,1.3,14,3,,,,,,,
5,6,1.2,14,3,,,,,,,
5,7,1.1,14,3,,,,,,,
5,8,1.3,14,3,,,,,,,
5,9,1.2,14,3,,,,,,,
5,10,1.1,14,3,,,,,,,
5,11,1.4,14,3,,,,,,,
5,12,1.3,14,3,,,,,,,
5,13,2.6,14,3,,,,,,,
5,14,2.6,14,3,,,,,,,
5,15,2.6,14,3,,,,,,,
5,16,2.6,14,3,,,,,,,
5,17,2.6,14,3,,,,,,,
5,18,2.6,7,3,,,,,,,
5,0,0.6,5,0,,,,,,,
5,1,1.2,5,0,,,,,,,
5,2,1.1,5,0,,,,,,,
5,3,1.3,7,0,,,,,,,
5,4,1.2,7,0,,,,,,,
5,5,1.1,7,0,,,,,,,
5,6,1.3,7,0,,,,,,,
5,7,1.2,7,0,,,,,,,
5,8,1.1,7,0,,,,,,,
5,9,1.3,7,0,,,,,,,
5,10,1.2,7,0,,,,,,,
5,11,0.7,5,0,,,,,,,
5,12,2.6,6,0,,,,,,,
5,13,2.6,5,0,,,,,,,
5,14,2.6,7,0,,,,,,,
5,15,2.6,7,0,,,,,,,
5,16,2.6,7,0,,,,,,,
5,17,2.6,7,0,,,,,,,
5,0,30.2,10,1,,,,,,,
5,1,1.3,10,1,,,,,,,
5,2,1.3,10,1,,,,,,,
5,3,1.3,10,1,,,,,,,
5,4,1.3,10,1,,,,,,,
5,5,1.3,10,1,,,,,,,
5,6,1.3,10,1,,,,,,,
5,7,1.3,10,1,,,,,,,
5,8,1.3,10,1,,,,,,,
5,9,1.3,10,1,,,,,,,
5,10,1.3,10,1,,,,,,,
5,11,1.3,10,1,,,,,,,
5,12,1.3,10,1,,,,,,,
5,13,1.3,10,1,,,,,,,
5,14,1.3,10,1,,,,,,,
6,0,0,15,2,,,,,,,
6,1,2,15,2,,,,,,,
6,2,2,15,2,,,,,,,
6,3,2,15,2,,,,,,,
6,4,2,15,2,,,,,,,
6,5,7.4,15,2,,,,,,,
6,6,1.4,15,2,,,,,,,
6,7,1.4,15,2,,,,,,,
6,8,1.4,15,2,,,,,,,
6,9,9.4,15,2,,,,,,,
6,10,2,15,2,,,,,,,
6,11,2,15,2,,,,,,,
6,12,2,15,2,,,,,,,
6,13,2,15,2,,,,,,,
6,14,2,15,2,,,,,,,
6,15,11.2,10,2,,,,,,,
6,16,0.8,10,2,,,,,,,
6,17,1.9,10,2,,,,,,,
6,18,0.9,10,2,,,,,,,
6,19,1.6,10,2,,,,,,,
6,20,0.9,10,2,,,,,,,
6,21,2.1,10,2,,,,,,,
6,22,0.9,10,2,,,,,,,
6,23,1.9,10,2,,,,,,,
6,24,0.8,10,2,,,,,,,
6,25,2.1,15,2,,,,,,,
6,26,0.9,15,2,,,,,,,
6,27,1.9,15,2,,,,,,,
6,28,0.2,15,2,,,,,,,
6,29,2.1,15,2,,,,,,,
6,30,0.9,15,2,,,,,,,
6,31,2.1,15,2,,,,,,,
6,32,0.8,15,2,,,,,,,
6,33,1.9,15,2,,,,,,,
6,0,9.5,3,3,,,,,,,
6,1,1.5,3,3,,,,,,,
6,2,1.5,3,3,,,,,,,
6,3,1.5,3,3,,,,,,,
6,4,7.1,3,3,,,,,,,
6,5,1.5,3,3,,,,,,,
6,6,1.5,3,3,,,,,,,
6,7,1.5,3,3,,,,,,,
6,8,1.4,3,3,,,,,,,
6,9,12,3,3,,,,,,,
6,10,1.1,3,3,,,,,,,
6,11,1.5,3,3,,,,,,,
6,12,1.1,3,3,,,,,,,
6,13,1.7,3,3,,,,,,,
6,14,0.9,3,3,,,,,,,
6,15,1.9,3,3,,,,,,,
6,16,0.9,3,3,,,,,,,
7,0,0,14,0,,,,,,,
7,1,1.5,14,0,,,,,,,
7,2,1.8,14,0,,,,,,,
7,3,1.5,14,0,,,,,,,
7,4,1.8,14,0,,,,,,,
7,5,1.5,14,0,,,,,,,
7,6,1.8,14,0,,,,,,,
7,7,1.5,14,0,,,,,,,
7,8,1.8,14,0,,,,,,,
7,9,1.5,14,0,,,,,,,
7,10,1.8,14,0,,,,,,,
7,11,1.5,14,0,,,,,,,
7,12,1.8,14,0,,,,,,,
7,13,1.5,14,0,,,,,,,
7,14,1.5,14,0,,,,,,,
7,15,1.4,14,0,,,,,,,
7,16,1.5,14,0,,,,,,,
7,17,1.6,14,0,,,,,,,
7,18,1.2,14,0,,,,,,,
7,19,1.9,14,0,,,,,,,
7,20,1.8,14,0,,,,,,,
7,21,16.8,6,0,,,,,,,
7,0,32.2,15,1,,,,,,,
7,1,1.6,15,1,,,,,,,
7,2,1.6,15,1,,,,,,,
7,3,1.6,15,1,,,,,,,
7,4,1.6,15,1,,,,,,,
7,5,1.6,15,1,,,,,,,
7,6,1.6,15,1,,,,,,,
7,7,1.6,15,1,,,,,,,
7,8,1.6,15,1,,,,,,,
7,9,1.6,15,1,,,,,,,
7,10,1.6,15,1,,,,,,,
7,11,1.3,6,1,,,,,,,
7,12,0.5,6,1,,,,,,,
7,13,0.5,6,1,,,,,,,
7,14,0.5,6,1,,,,,,,
7,15,0.5,6,1,,,,,,,
7,16,0.5,6,1,,,,,,,
7,17,0.5,6,1,,,,,,,
7,18,0.5,6,1,,,,,,,
7,19,0.5,6,1,,,,,,,
7,20,0.5,6,1,,,,,,,
7,21,0.5,6,1,,,,,,,
7,22,0.5,6,1,,,,,,,
7,0,33,7,3,,,,,,,
7,1,1.6,7,3,,,,,,,
7,2,1.6,7,3,,,,,,,
7,3,1.6,7,3,,,,,,,
7,4,1.6,7,3,,,,,,,
7,5,1.6,7,3,,,,,,,
7,6,1.6,7,3,,,,,,,
7,7,1.6,7,3,,,,,,,
7,8,1.6,7,3,,,,,,,
7,9,1.6,7,3,,,,,,,
7,10,1.6,7,3,,,,,,,
8,0,0,5,2,,,,,,,
8,1,2,5,2,,,,,,,
8,2,2,5,2,,,,,,,
8,3,2,5,2,,,,,,,
8,4,2,10,2,,,,,,,
8,5,2,10,2,,,,,,,
8,6,2,10,2,,,,,,,
8,7,2,10,2,,,,,,,
8,8,2,10,2,,,,,,,
8,9,2,10,2,,,,,,,
8,10,2,10,2,,,,,,,
8,11,2,10,2,,,,,,,
8,12,2,10,2,,,,,,,
8,13,2,10,2,,,,,,,
8,14,2,10,2,,,,,,,
8,0,28,5,1,,,,,,,
8,1,1.7,5,1,,,,,,,
8,2,1.5,5,1,,,,,,,
8,3,1.2,5,1,,,,,,,
8,4,1.2,10,1,,,,,,,
8,5,1.4,10,1,,,,,,,
8,6,1.8,10,1,,,,,,,
8,7,1.4,10,1,,,,,,,
8,8,1.5,10,1,,,,,,,
8,0,40.9,15,0,,,,,,,
8,1,1.2,15,0,,,,,,,
8,2,1.4,15,0,,,,,,,
8,3,1.8,15,0,,,,,,,
8,4,1.2,15,0,,,,,,,
8,5,1.2,15,0,,,,,,,
8,6,0,15,0,,,,,,,
8,7,1.8,10,0,,,,,,,
8,8,1.2,10,0,,,,,,,
8,9,1.2,10,0,,,,,,,
8,10,1.4,10,0,,,,,,,
8,11,1.8,10,0,,,,,,,
8,12,1.2,10,0,,,,,,,
8,13,1.8,10,0,,,,,,,
8,14,1.2,15,0,,,,,,,
8,15,1.2,15,0,,,,,,,
8,16,1.4,15,0,,,,,,,
8,17,1.8,15,0,,,,,,,
8,18,1.2,15,0,,,,,,,
8,19,1.8,10,0,,,,,,,
8,20,1.2,10,0,,,,,,,
8,21,1.2,10,0,,,,,,,
8,22,1.4,10,0,,,,,,,
8,23,1.8,10,0,,,,,,,
8,24,1.2,10,0,,,,,,,
8,25,1.8,10,0,,,,,,,
9,0,0,14,3,,,,,,,
9,1,2,14,3,,,,,,,
9,2,2,14,3,,,,,,,
9,3,2,14,3,,,,,,,
9,4,2,14,3,,,,,,,
9,5,2,14,3,,,,,,,
9,6,2,14,3,,,,,,,
9,7,2,14,3,,,,,,,
9,8,2,14,3,,,,,,,
9,9,2,14,3,,,,,,,
9,10,2,14,3,,,,,,,
9,11,2,14,3,,,,,,,
9,12,2,14,3,,,,,,,
9,13,2,14,3,,,,,,,
9,14,2,14,3,,,,,,,
9,15,2,14,3,,,,,,,
9,0,1,5,2,,,,,,,
9,1,2,5,2,,,,,,,
9,2,2,5,2,,,,,,,
9,3,2,5,2,,,,,,,
9,4,2,7,2,,,,,,,
9,5,2,7,2,,,,,,,
9,6,2,7,2,,,,,,,
9,7,2,7,2,,,,,,,
9,8,2,7,2,,,,,,,
9,9,2,5,2,,,,,,,
